peak_id	chromosome	start	end	annotated_element
24649	chr16	51266374	51266838	SINE
24650	chr16	51268038	51268627	LTR
24651	chr16	51269627	51270137	LTR
24652	chr16	51273785	51274234	LINE
24653	chr16	51286801	51287324	unrepeat
24654	chr16	51306684	51307425	LTR
24655	chr16	51333522	51334121	LINE
24656	chr16	51335999	51336448	unrepeat
24657	chr16	51364338	51364828	SINE
24658	chr16	51367113	51367659	SINE
24659	chr16	51386560	51387022	SINE
24660	chr16	51391146	51391595	Simple_repeat
24661	chr16	51392496	51393621	LINE
24662	chr16	51396931	51397385	LTR
24663	chr16	51401832	51402479	LINE
24664	chr16	51403426	51403875	LINE
24665	chr16	51405017	51405579	unrepeat
24666	chr16	51406965	51407918	SINE
24667	chr16	51409776	51410227	LINE
24668	chr16	51420422	51420955	SINE
24669	chr16	51421260	51421709	LTR
24670	chr16	51435743	51436957	LINE
24671	chr16	51451061	51451557	OthersRepeat
24672	chr16	51485640	51486089	LINE
24673	chr16	51491931	51492385	SINE
24674	chr16	51495133	51495597	unrepeat
24675	chr16	51497878	51498435	LINE
24676	chr16	51510457	51511203	SINE
24677	chr16	51513746	51514207	LINE
24678	chr16	51519003	51519583	LINE
24679	chr16	51543870	51544363	unrepeat
24680	chr16	51571865	51572449	LINE
24681	chr16	51589058	51590018	LTR
24682	chr16	51591712	51592335	OthersRepeat
24683	chr16	51593182	51593641	unrepeat
24684	chr16	51629657	51630106	unrepeat
24685	chr16	51632851	51633358	SINE
24686	chr16	51636539	51637173	unrepeat
24687	chr16	51638664	51639130	unrepeat
24688	chr16	51646249	51646711	Simple_repeat
24689	chr16	51649559	51650110	LTR
24690	chr16	51653956	51654421	unrepeat
24691	chr16	51666979	51667507	Simple_repeat
24692	chr16	51667826	51668293	Simple_repeat
24693	chr16	51668631	51669080	Simple_repeat
24694	chr16	51670772	51671828	SINE
24695	chr16	51677185	51677740	SINE
24696	chr16	51678444	51679103	SINE
24697	chr16	51683197	51683646	unrepeat
24698	chr16	51711135	51711718	Simple_repeat
24699	chr16	51713761	51714675	LTR
24700	chr16	51715463	51716043	unrepeat
24701	chr16	51734295	51734784	unrepeat
24702	chr16	51784563	51785012	unrepeat
24703	chr16	51795743	51796192	LTR
24704	chr16	51799578	51800037	unrepeat
24705	chr16	51804306	51805060	OthersRepeat
24706	chr16	51808347	51808817	LTR
24707	chr16	51809960	51810409	Simple_repeat
24708	chr16	51811861	51812310	Simple_repeat
24709	chr16	51813207	51813656	LINE
24710	chr16	51837943	51838584	LTR
24711	chr16	51841622	51842071	unrepeat
24712	chr16	51850490	51851088	LINE
24713	chr16	51854273	51854837	unrepeat
24714	chr16	51855265	51856232	SINE
24715	chr16	51859331	51860123	SINE
24716	chr16	51864996	51865450	LINE
24717	chr16	51875933	51876537	unrepeat
24718	chr16	51879467	51880134	unrepeat
24719	chr16	51919552	51920001	LTR
24720	chr16	51927798	51928282	unrepeat
24721	chr16	51929988	51930482	Simple_repeat
24722	chr16	51942379	51943261	LINE
24723	chr16	51943543	51944030	unrepeat
24724	chr16	51945740	51946330	OthersRepeat
24725	chr16	51947519	51948060	SINE
24726	chr16	51952524	51952973	SINE
24727	chr16	51953728	51954177	unrepeat
24728	chr16	51955084	51955808	LINE
24729	chr16	51966654	51967103	SINE
24730	chr16	51975202	51975666	unrepeat
24731	chr16	51976270	51976740	LTR
24732	chr16	51977287	51978349	SINE
24733	chr16	52005694	52006143	OthersRepeat
24734	chr16	52014845	52015605	LTR
24735	chr16	52015640	52016089	LTR
24736	chr16	52028504	52029126	OthersRepeat
24737	chr16	52032438	52033340	SINE
24738	chr16	52055184	52055916	unrepeat
24739	chr16	52094648	52095303	OthersRepeat
24740	chr16	52097662	52098228	unrepeat
24741	chr16	52126458	52126907	SINE
24742	chr16	52128032	52128481	unrepeat
24743	chr16	52141489	52142099	OthersRepeat
24744	chr16	52173177	52173705	SINE
24745	chr16	52185079	52185866	SINE
24746	chr16	52189730	52190489	LTR
24747	chr16	52195409	52195864	LINE
24748	chr16	52205522	52205998	unrepeat
24749	chr16	52227475	52227931	Simple_repeat
24750	chr16	52231825	52232274	SINE
24751	chr16	52234042	52234557	OthersRepeat
24752	chr16	52273536	52274380	unrepeat
24753	chr16	52277955	52278414	LTR
24754	chr16	52279744	52280219	unrepeat
24755	chr16	52280671	52281126	LINE
24756	chr16	52282767	52283315	Simple_repeat
24757	chr16	52284605	52285195	SINE
24758	chr16	52286375	52286853	LINE
24759	chr16	52288484	52288943	unrepeat
24760	chr16	52303904	52304477	LINE
24761	chr16	52306387	52306872	unrepeat
24762	chr16	52308206	52308655	Simple_repeat
24763	chr16	52319519	52320104	unrepeat
24764	chr16	52322604	52323274	unrepeat
24765	chr16	52330487	52331098	SINE
24766	chr16	52333431	52334338	LINE
24767	chr16	52351038	52351890	LTR
24768	chr16	52352674	52353239	unrepeat
24769	chr16	52354140	52355032	LINE
24770	chr16	52357692	52358430	LTR
24771	chr16	52361963	52362419	unrepeat
24772	chr16	52369657	52370172	LINE
24773	chr16	52370684	52371175	LINE
24774	chr16	52374100	52374549	unrepeat
24775	chr16	52412508	52412957	unrepeat
24776	chr16	52417835	52418284	LINE
24777	chr16	52428012	52428740	LINE
24778	chr16	52429799	52430590	unrepeat
24779	chr16	52434390	52434870	LINE
24780	chr16	52474669	52475406	LINE
24781	chr16	52484707	52485172	LINE
24782	chr16	52522016	52522505	OthersRepeat
24783	chr16	52525271	52525992	Simple_repeat
24784	chr16	52528141	52528748	LINE
24785	chr16	52532243	52532756	LTR
24786	chr16	52553874	52554411	Simple_repeat
24787	chr16	52555211	52555690	unrepeat
24788	chr16	52557432	52557881	LTR
24789	chr16	52565323	52565788	LINE
24790	chr16	52569649	52570412	LINE
24791	chr16	52570932	52571381	LTR
24792	chr16	52576901	52577445	LINE
24793	chr16	52579155	52580148	SINE
24794	chr16	52580757	52581396	LTR
24795	chr16	52582764	52584203	LINE
24796	chr16	52585026	52586125	LTR
24797	chr16	52589468	52589953	unrepeat
24798	chr16	52591433	52591904	unrepeat
24799	chr16	52594344	52594969	LINE
24800	chr16	52595694	52596143	LINE
24801	chr16	52599692	52600157	LTR
24802	chr16	52603469	52604427	LINE
24803	chr16	52608605	52609457	SINE
24804	chr16	52609621	52610265	LINE
24805	chr16	52612224	52613153	SINE
24806	chr16	52620843	52621298	OthersRepeat
24807	chr16	52622892	52623844	LINE
24808	chr16	52626278	52626922	LTR
24809	chr16	52629419	52629880	Simple_repeat
24810	chr16	52630723	52631723	LTR
24811	chr16	52635057	52635515	LINE
24812	chr16	52636181	52636990	LINE
24813	chr16	52638488	52638957	LTR
24814	chr16	52638977	52639598	unrepeat
24815	chr16	52640290	52640856	unrepeat
24816	chr16	52641197	52641646	Simple_repeat
24817	chr16	52642877	52643356	LTR
24818	chr16	52644229	52645044	LINE
24819	chr16	52648779	52649228	LINE
24820	chr16	52651334	52651792	SINE
24821	chr16	52652727	52653297	LINE
24822	chr16	52655297	52655746	unrepeat
24823	chr16	52668153	52668882	SINE
24824	chr16	52669101	52669849	SINE
24825	chr16	52671020	52671469	LINE
24826	chr16	52672717	52673465	LTR
24827	chr16	52700176	52700767	OthersRepeat
24828	chr16	52709978	52710724	LINE
24829	chr16	52711042	52711493	LINE
24830	chr16	52713416	52714514	LTR
24831	chr16	52717077	52717526	LINE
24832	chr16	52718253	52718809	OthersRepeat
24833	chr16	52721403	52721872	unrepeat
24834	chr16	52722011	52722519	LINE
24835	chr16	52725266	52726442	SINE
24836	chr16	52726472	52726967	LTR
24837	chr16	52731495	52732641	LTR
24838	chr16	52735948	52736984	LTR
24839	chr16	52737174	52738057	OthersRepeat
24840	chr16	52750367	52750908	LINE
24841	chr16	52750951	52751871	unrepeat
24842	chr16	52753873	52755478	LINE
24843	chr16	52756728	52757188	LINE
24844	chr16	52791724	52792326	LTR
24845	chr16	52793804	52794352	LINE
24846	chr16	52807768	52808262	LTR
24847	chr16	52808782	52809396	SINE
24848	chr16	52820613	52821132	unrepeat
24849	chr16	52826459	52827122	Simple_repeat
24850	chr16	52829953	52830442	LINE
24851	chr16	52841514	52841963	unrepeat
24852	chr16	52847955	52848448	LINE
24853	chr16	52852674	52853138	LINE
24854	chr16	52853487	52853936	SINE
24855	chr16	52856144	52856937	LINE
24856	chr16	52876955	52877404	SINE
24857	chr16	52883028	52883477	LTR
24858	chr16	58272092	58272554	LINE
24859	chr16	58799236	58799711	LINE
24860	chr16	58800413	58800862	LINE
24861	chr16	58801231	58802052	LTR
24862	chr16	58802539	58803660	LINE
24863	chr16	58804139	58805108	LINE
24864	chr16	58805470	58806757	LINE
24865	chr16	58806877	58807353	unrepeat
24866	chr16	58807899	58808380	LINE
24867	chr16	58808392	58808983	SINE
24868	chr16	58809051	58809723	LINE
24869	chr16	58810338	58811249	SINE
24870	chr16	58818273	58818758	Simple_repeat
24871	chr16	58829765	58830365	LTR
24872	chr16	58878525	58879519	LINE
24873	chr16	58881671	58882691	LTR
24874	chr16	58976985	58977740	LINE
24875	chr16	58982559	58983387	LINE
24876	chr16	58986539	58987153	LINE
24877	chr16	59005360	59005918	SINE
24878	chr16	59009336	59009930	LTR
24879	chr16	59016054	59016503	LINE
24880	chr16	59021398	59021881	LTR
24881	chr16	59066809	59067417	SINE
24882	chr16	59072760	59073209	LINE
24883	chr16	59123542	59124006	Simple_repeat
24884	chr16	59124117	59124566	SINE
24885	chr16	59152117	59152735	LTR
24886	chr16	59161236	59161767	SINE
24887	chr16	59183527	59183979	LINE
24888	chr16	59189896	59190428	unrepeat
24889	chr16	59196722	59197171	LINE
24890	chr16	59215443	59216017	LINE
24891	chr16	59233987	59234547	unrepeat
24892	chr16	59236586	59237035	SINE
24893	chr16	59237941	59238524	LTR
24894	chr16	59251654	59252225	unrepeat
24895	chr16	59266193	59266951	LINE
24896	chr16	59290525	59290974	unrepeat
24897	chr16	59333738	59334822	LTR
24898	chr16	59361582	59362094	LTR
24899	chr16	59362967	59363934	LINE
24900	chr16	59517018	59518003	LTR
24901	chr16	59569143	59569592	unrepeat
24902	chr16	59582492	59583277	unrepeat
24903	chr16	59613245	59613736	LTR
24904	chr16	59618072	59618521	LTR
24905	chr16	59622623	59623072	LTR
24906	chr16	59657488	59658323	LINE
24907	chr16	59674182	59674667	OthersRepeat
24908	chr16	59684684	59685374	SINE
24909	chr16	59685970	59686564	LTR
24910	chr16	59700170	59700665	SINE
24911	chr16	59708923	59709499	OthersRepeat
24912	chr16	59728864	59729397	LINE
24913	chr16	59767359	59767885	LINE
24914	chr16	59770155	59770760	unrepeat
24915	chr16	59782924	59783485	OthersRepeat
24916	chr16	59807500	59807949	unrepeat
24917	chr16	59879276	59879764	Simple_repeat
24918	chr16	59899171	59899620	SINE
24919	chr16	59912113	59912570	LTR
24920	chr16	59959932	59960455	Simple_repeat
24921	chr16	59965385	59965834	LTR
24922	chr16	59969176	59969632	LINE
24923	chr16	59992725	59993438	LINE
24924	chr16	59995914	59996585	LINE
24925	chr16	60017517	60017966	LTR
24926	chr16	60103261	60103710	LTR
24927	chr16	60113266	60113779	LINE
24928	chr16	60156458	60156960	unrepeat
24929	chr16	60160276	60160735	unrepeat
24930	chr16	60178497	60178946	LTR
24931	chr16	60206097	60206676	SINE
24932	chr16	60305971	60306420	unrepeat
24933	chr16	60350503	60351466	OthersRepeat
24934	chr16	60358230	60359011	SINE
24935	chr16	60359726	60360638	SINE
24936	chr16	60363111	60363950	unrepeat
24937	chr16	60366074	60366663	LTR
24938	chr16	60366724	60367220	OthersRepeat
24939	chr16	60368981	60369447	unrepeat
24940	chr16	60381434	60382022	LINE
24941	chr16	60406348	60406915	unrepeat
24942	chr16	60421363	60421844	unrepeat
24943	chr16	60423630	60424079	SINE
24944	chr16	60462840	60463289	Simple_repeat
24945	chr16	60469668	60470205	unrepeat
24946	chr16	60534498	60534963	LINE
24947	chr16	60538805	60539391	LINE
24948	chr16	60573075	60573685	OthersRepeat
24949	chr16	60573818	60574267	LINE
24950	chr16	60578676	60579411	LTR
24951	chr16	60617229	60617868	LINE
24952	chr16	60642406	60642863	LTR
24953	chr16	60667009	60667504	SINE
24954	chr16	60699787	60700426	Simple_repeat
24955	chr16	60704821	60705305	unrepeat
24956	chr16	60705312	60705826	LINE
24957	chr16	60706315	60706787	LINE
24958	chr16	60709602	60710074	OthersRepeat
24959	chr16	60710651	60711100	Simple_repeat
24960	chr16	60714776	60715295	LTR
24961	chr16	60763933	60764382	LINE
24962	chr16	60796314	60796764	LINE
24963	chr16	60847721	60848301	LTR
24964	chr16	60848722	60849171	LTR
24965	chr16	60849689	60850259	LINE
24966	chr16	60850624	60852346	LTR
24967	chr16	60928469	60928983	unrepeat
24968	chr16	60979022	60980198	LTR
24969	chr16	60983495	60983944	unrepeat
24970	chr16	60997870	60998319	LINE
24971	chr16	61145440	61145889	LTR
24972	chr16	61149247	61149696	LINE
24973	chr16	61188167	61188903	LTR
24974	chr16	61247469	61247947	unrepeat
24975	chr16	61271256	61271733	unrepeat
24976	chr16	61274748	61275218	unrepeat
24977	chr16	61275873	61276611	SINE
24978	chr16	61306445	61306928	LTR
24979	chr16	61349020	61349469	LINE
24980	chr16	61354048	61354503	LINE
24981	chr16	61372065	61372522	unrepeat
24982	chr16	61377909	61378489	unrepeat
24983	chr16	61379556	61380019	SINE
24984	chr16	61383781	61384480	LINE
24985	chr16	61411587	61412266	Simple_repeat
24986	chr16	61416225	61416867	SINE
24987	chr16	61450635	61451152	SINE
24988	chr16	61491327	61491776	SINE
24989	chr16	61555663	61556204	LINE
24990	chr16	61565968	61566940	SINE
24991	chr16	61568343	61569099	LINE
24992	chr16	61570372	61570891	LTR
24993	chr16	61579484	61580049	LTR
24994	chr16	61600365	61600814	LINE
24995	chr16	61604385	61604834	LINE
24996	chr16	61694406	61695180	SINE
24997	chr16	61696648	61697923	SINE
24998	chr16	61701412	61701983	unrepeat
24999	chr16	61704438	61704897	SINE
25000	chr16	61708301	61708759	unrepeat
25001	chr16	61739805	61740254	SINE
25002	chr16	61778663	61779204	SINE
25003	chr16	61844611	61845092	unrepeat
25004	chr16	61860581	61861429	LINE
25005	chr16	61864228	61865187	Simple_repeat
25006	chr16	61867150	61867604	unrepeat
25007	chr16	61873909	61874423	OthersRepeat
25008	chr16	61877067	61877544	unrepeat
25009	chr16	61879475	61879924	LINE
25010	chr16	61907849	61908305	SINE
25011	chr16	61909088	61909552	LINE
25012	chr16	61941625	61942181	LINE
25013	chr16	61949126	61949779	LTR
25014	chr16	61991797	61992360	Simple_repeat
25015	chr16	62016135	62016584	unrepeat
25016	chr16	62020579	62021041	unrepeat
25017	chr16	62035224	62035692	unrepeat
25018	chr16	62067788	62068266	LTR
25019	chr16	62079719	62080168	SINE
25020	chr16	62082474	62083241	LTR
25021	chr16	62131270	62131723	unrepeat
25022	chr16	62132268	62132717	Simple_repeat
25023	chr16	62133743	62134224	LTR
25024	chr16	62136497	62136971	unrepeat
25025	chr16	62140302	62140754	LINE
25026	chr16	62145212	62145686	LTR
25027	chr16	62172152	62172601	unrepeat
25028	chr16	62173421	62173915	SINE
25029	chr16	62227074	62227567	SINE
25030	chr16	62264809	62265505	SINE
25031	chr16	62364635	62365084	unrepeat
25032	chr16	62416944	62417711	LINE
25033	chr16	62423503	62423964	SINE
25034	chr16	62472123	62473174	LTR
25035	chr16	62473573	62474190	SINE
25036	chr16	62474310	62474957	LTR
25037	chr16	62475422	62476279	LINE
25038	chr16	62477512	62478013	LINE
25039	chr16	62494007	62494483	LTR
25040	chr16	62505742	62506287	LTR
25041	chr16	62511519	62512041	unrepeat
25042	chr16	62514804	62515253	unrepeat
25043	chr16	62515650	62516127	unrepeat
25044	chr16	62550159	62550686	Simple_repeat
25045	chr16	62559056	62559505	LINE
25046	chr16	62577230	62577718	LTR
25047	chr16	62602326	62603034	SINE
25048	chr16	62646291	62646854	LTR
25049	chr16	62649539	62650337	LTR
25050	chr16	62666530	62667053	unrepeat
25051	chr16	62688041	62688876	LTR
25052	chr16	62698681	62699238	LINE
25053	chr16	62719796	62720245	SINE
25054	chr16	62816544	62817163	SINE
25055	chr16	62820428	62820886	unrepeat
25056	chr16	62821001	62821491	SINE
25057	chr16	62824389	62824920	LTR
25058	chr16	62825299	62825836	LTR
25059	chr16	62828204	62828791	unrepeat
25060	chr16	62850431	62850880	SINE
25061	chr16	62974479	62974994	unrepeat
25062	chr16	62975214	62975892	SINE
25063	chr16	62976211	62977271	unrepeat
25064	chr16	62980074	62980848	LTR
25065	chr16	62982032	62982783	LTR
25066	chr16	62983662	62984225	LTR
25067	chr16	62985651	62986105	LTR
25068	chr16	62992114	62992619	LINE
25069	chr16	62995514	62995963	LINE
25070	chr16	63005463	63006211	LTR
25071	chr16	63010651	63011700	LTR
25072	chr16	63013626	63014212	OthersRepeat
25073	chr16	63015670	63016119	LTR
25074	chr16	63029109	63029570	LTR
25075	chr16	63065048	63065497	SINE
25076	chr16	63102203	63102652	LTR
25077	chr16	63160273	63160738	SINE
25078	chr16	63164214	63164778	LINE
25079	chr16	63178948	63179415	OthersRepeat
25080	chr16	63193771	63194220	SINE
25081	chr16	63202027	63202477	Simple_repeat
25082	chr16	63217737	63218186	SINE
25083	chr16	63247470	63247919	Simple_repeat
25084	chr16	63263728	63264363	LINE
25085	chr16	63285692	63286146	unrepeat
25086	chr16	63289594	63290047	unrepeat
25087	chr16	63324384	63324869	LTR
25088	chr16	63384653	63385102	SINE
25089	chr16	63388147	63388596	LINE
25090	chr16	63390067	63390516	LINE
25091	chr16	63475274	63475723	SINE
25092	chr16	63522287	63522873	OthersRepeat
25093	chr16	63564584	63565033	unrepeat
25094	chr16	63572130	63572627	unrepeat
25095	chr16	63637591	63638249	LINE
25096	chr16	63650700	63651149	Simple_repeat
25097	chr16	63684566	63685015	unrepeat
25098	chr16	63734598	63735085	SINE
25099	chr16	63784972	63785421	LTR
25100	chr16	63788898	63789589	LTR
25101	chr16	63801317	63801976	LINE
25102	chr16	63805877	63806500	OthersRepeat
25103	chr16	63811401	63811850	LINE
25104	chr16	63818977	63819426	unrepeat
25105	chr16	63819465	63819924	unrepeat
25106	chr16	63820099	63820603	LINE
25107	chr16	63823722	63824171	LTR
25108	chr16	63856181	63856660	LINE
25109	chr16	63863042	63863639	SINE
25110	chr16	63915714	63916477	unrepeat
25111	chr16	63919812	63920279	LTR
25112	chr16	63962738	63963187	SINE
25113	chr16	63979254	63979873	LINE
25114	chr16	64011978	64012508	LTR
25115	chr16	64118670	64119125	LINE
25116	chr16	64133984	64134681	SINE
25117	chr16	64169073	64169522	unrepeat
25118	chr16	64169712	64170223	SINE
25119	chr16	64170968	64171487	SINE
25120	chr16	64175429	64176595	LINE
25121	chr16	64180385	64181022	unrepeat
25122	chr16	64185589	64186338	SINE
25123	chr16	64221210	64221676	Simple_repeat
25124	chr16	64222999	64223467	unrepeat
25125	chr16	64301179	64301667	Simple_repeat
25126	chr16	64311380	64311829	unrepeat
25127	chr16	64347775	64348421	unrepeat
25128	chr16	64349980	64350452	LINE
25129	chr16	64354866	64355367	Simple_repeat
25130	chr16	64373259	64373760	SINE
25131	chr16	64377592	64378141	LINE
25132	chr16	64411108	64411557	LINE
25133	chr16	64418406	64419176	LINE
25134	chr16	64421387	64421836	unrepeat
25135	chr16	64438233	64438706	LINE
25136	chr16	64471721	64472170	LINE
25137	chr16	64475535	64476030	unrepeat
25138	chr16	64514484	64514965	SINE
25139	chr16	64539793	64540505	LTR
25140	chr16	64542556	64543030	unrepeat
25141	chr16	64556906	64557355	SINE
25142	chr16	64566987	64567436	LTR
25143	chr16	64568875	64569391	Simple_repeat
25144	chr16	64627682	64628131	LTR
25145	chr16	64669422	64669950	OthersRepeat
25146	chr16	64711519	64712132	LINE
25147	chr16	64770495	64771097	LTR
25148	chr16	64796774	64797368	LINE
25149	chr16	64811028	64811477	unrepeat
25150	chr16	64825339	64825827	unrepeat
25151	chr16	64834750	64835242	unrepeat
25152	chr16	64836635	64837397	LTR
25153	chr16	64866758	64867207	unrepeat
25154	chr16	64869482	64870165	unrepeat
25155	chr16	64877730	64878192	unrepeat
25156	chr16	64884398	64884866	Simple_repeat
25157	chr16	64888756	64889370	Simple_repeat
25158	chr16	64891775	64892360	Simple_repeat
25159	chr16	64894360	64894919	unrepeat
25160	chr16	64908719	64909290	Simple_repeat
25161	chr16	64910936	64911547	LINE
25162	chr16	64944727	64945216	Simple_repeat
25163	chr16	64947331	64947816	unrepeat
25164	chr16	64949949	64950994	SINE
25165	chr16	64951967	64952416	LINE
25166	chr16	64973520	64974064	SINE
25167	chr16	64974670	64975119	SINE
25168	chr16	64977099	64977595	unrepeat
25169	chr16	64996626	64997342	LINE
25170	chr16	65004294	65004743	LINE
25171	chr16	65022022	65022471	LTR
25172	chr16	65025750	65026231	unrepeat
25173	chr16	65031569	65032273	Simple_repeat
25174	chr16	65049278	65049739	SINE
25175	chr16	65064095	65064719	SINE
25176	chr16	65066393	65066904	LINE
25177	chr16	65074926	65075399	Simple_repeat
25178	chr16	65091811	65092459	LINE
25179	chr16	65098350	65098996	SINE
25180	chr16	65102761	65103220	unrepeat
25181	chr16	65105391	65105882	unrepeat
25182	chr16	65106119	65106655	SINE
25183	chr16	65108891	65109351	SINE
25184	chr16	65132910	65133395	SINE
25185	chr16	65135884	65136608	SINE
25186	chr16	65163915	65164364	LINE
25187	chr16	65206356	65206810	unrepeat
25188	chr16	65246603	65247230	LINE
25189	chr16	65249554	65250397	LINE
25190	chr16	65254173	65254754	Simple_repeat
25191	chr16	65263301	65263750	unrepeat
25192	chr16	65268284	65268753	unrepeat
25193	chr16	65272012	65272953	LINE
25194	chr16	65275977	65276492	LTR
25195	chr16	65278401	65278889	LTR
25196	chr16	65281350	65281799	unrepeat
25197	chr16	65293860	65294356	Simple_repeat
25198	chr16	65294719	65295168	LINE
25199	chr16	65295617	65296300	SINE
25200	chr16	65296951	65297400	unrepeat
25201	chr16	65338070	65338600	unrepeat
25202	chr16	65341519	65341968	OthersRepeat
25203	chr16	65346488	65346937	LINE
25204	chr16	65370434	65370885	LTR
25205	chr16	65373270	65373825	unrepeat
25206	chr16	65375341	65375821	LINE
25207	chr16	65419047	65419594	unrepeat
25208	chr16	65427789	65428552	LINE
25209	chr16	65430627	65431102	SINE
25210	chr16	65431910	65432375	unrepeat
25211	chr16	65433188	65433637	LTR
25212	chr16	65458644	65459155	LINE
25213	chr16	65460987	65461436	LINE
25214	chr16	65465136	65465989	LINE
25215	chr16	65467826	65468275	LINE
25216	chr16	65505557	65506151	unrepeat
25217	chr16	65522870	65523576	LINE
25218	chr16	65528846	65529330	unrepeat
25219	chr16	65577378	65577827	unrepeat
25220	chr16	65579506	65579955	unrepeat
25221	chr16	65602352	65602801	unrepeat
25222	chr16	65604091	65604540	SINE
25223	chr16	65655433	65655925	unrepeat
25224	chr16	65686432	65686936	LINE
25225	chr16	65690643	65691092	LINE
25226	chr16	65697921	65698370	unrepeat
25227	chr16	65739997	65740467	OthersRepeat
25228	chr16	65744515	65744964	SINE
25229	chr16	65778779	65779502	unrepeat
25230	chr16	65782779	65783320	unrepeat
25231	chr16	65815184	65815633	LINE
25232	chr16	65845031	65846075	unrepeat
25233	chr16	65847176	65847625	unrepeat
25234	chr16	65849467	65849974	LTR
25235	chr16	65853104	65853566	LTR
25236	chr16	65856407	65856856	Simple_repeat
25237	chr16	65865373	65866149	Simple_repeat
25238	chr16	65869353	65869873	unrepeat
25239	chr16	65870314	65870912	OthersRepeat
25240	chr16	65874282	65874736	unrepeat
25241	chr16	65882940	65883437	LINE
25242	chr16	65920891	65921699	SINE
25243	chr16	65938573	65939022	LINE
25244	chr16	65945312	65945768	unrepeat
25245	chr16	65945795	65946297	unrepeat
25246	chr16	66115675	66116259	OthersRepeat
25247	chr16	66221708	66222223	unrepeat
25248	chr16	68554641	68555567	SINE
25249	chr16	68558481	68559535	unrepeat
25250	chr16	68559891	68560666	LINE
25251	chr16	68562660	68564458	unrepeat
25252	chr16	68566125	68567039	unrepeat
25253	chr16	68568884	68569576	LINE
25254	chr16	68569724	68570173	LINE
25255	chr16	68570852	68571421	LTR
25256	chr16	68571508	68571957	SINE
25257	chr16	68573241	68573690	SINE
25258	chr16	68574037	68574595	Simple_repeat
25259	chr16	68575135	68575703	LTR
25260	chr16	71451648	71452349	LINE
25261	chr16	71454193	71454927	LINE
25262	chr16	72454453	72455201	LINE
25263	chr16	72629109	72629558	LINE
25264	chr16	75156791	75157359	LINE
25265	chr16	75159893	75160457	LINE
25266	chr16	75162160	75162619	SINE
25267	chr16	75163261	75163737	SINE
25268	chr16	75165943	75168081	LINE
25269	chr16	75168096	75170655	LINE
25270	chr16	75170676	75171334	unrepeat
25271	chr16	75171714	75172269	LINE
25272	chr16	75172518	75173346	LINE
25273	chr16	75173362	75173986	LTR
25274	chr16	75174414	75175807	LINE
25275	chr16	75176641	75177090	LINE
25276	chr16	75177561	75178010	LINE
25277	chr16	75178478	75179069	LINE
25278	chr16	76048802	76049796	LINE
25279	chr16	76052420	76053060	LINE
25280	chr16	76072215	76072664	LINE
25281	chr16	76103550	76104155	LINE
25282	chr16	76131524	76132224	SINE
25283	chr16	76200082	76200531	unrepeat
25284	chr16	76204146	76204595	LINE
25285	chr16	76224231	76224757	OthersRepeat
25286	chr16	76252802	76253392	LINE
25287	chr16	76255046	76255525	LINE
25288	chr16	76289824	76290273	SINE
25289	chr16	76297901	76298350	LINE
25290	chr16	76335281	76335737	unrepeat
25291	chr16	76338313	76338775	unrepeat
25292	chr16	76342519	76342976	SINE
25293	chr16	76343941	76344435	Simple_repeat
25294	chr16	76347428	76347920	LINE
25295	chr16	76376583	76377032	LTR
25296	chr16	76392867	76393316	unrepeat
25297	chr16	76403288	76403737	LINE
25298	chr16	76428331	76428780	Simple_repeat
25299	chr16	76821573	76822022	LTR
25300	chr16	76948912	76949536	LTR
25301	chr16	79834783	79835235	LTR
25302	chr16	79852865	79853315	LINE
25303	chr16	79855122	79856137	LINE
25304	chr16	79856597	79857111	LINE
25305	chr16	79858048	79858930	Simple_repeat
25306	chr16	79859412	79859861	Simple_repeat
25307	chr16	79860227	79861050	LINE
25308	chr16	79861330	79861841	SINE
25309	chr16	79866128	79866691	SINE
25310	chr16	79870633	79871082	Simple_repeat
25311	chr16	79871735	79872440	SINE
25312	chr16	79875706	79876155	unrepeat
25313	chr16	80022348	80023096	unrepeat
25314	chr16	80034459	80034908	LINE
25315	chr16	81335619	81336683	SINE
25316	chr16	82011354	82011877	LINE
25317	chr16	82254734	82255183	OthersRepeat
25318	chr16	82272589	82273038	unrepeat
25319	chr16	82273620	82274184	unrepeat
25320	chr16	82274900	82275350	unrepeat
25321	chr16	82283440	82283967	unrepeat
25322	chr16	82286451	82287035	LINE
25323	chr16	82289837	82290524	LTR
25324	chr16	82308733	82309182	LINE
25325	chr16	82311654	82312108	SINE
25326	chr16	82314072	82314521	LTR
25327	chr16	82315256	82316004	LINE
25328	chr16	82338305	82338955	LTR
25329	chr16	82340813	82341272	unrepeat
25330	chr16	82341679	82342495	OthersRepeat
25331	chr16	82343424	82343934	SINE
25332	chr16	82344241	82344705	unrepeat
25333	chr16	82347920	82348909	OthersRepeat
25334	chr16	82352216	82352665	Simple_repeat
25335	chr16	82358183	82358837	LTR
25336	chr16	82368782	82369231	OthersRepeat
25337	chr16	82388716	82389560	LINE
25338	chr16	82390158	82390641	OthersRepeat
25339	chr16	82395471	82395937	Simple_repeat
25340	chr16	82396569	82397032	unrepeat
25341	chr16	82398961	82401690	LINE
25342	chr16	82402148	82402702	LINE
25343	chr16	82403717	82404271	unrepeat
25344	chr16	82404340	82404938	LTR
25345	chr16	82404945	82405898	LINE
25346	chr16	82408374	82409395	SINE
25347	chr16	82409401	82410383	unrepeat
