bin_pos	Sum_Signal	repeat_percentage
chr13-84895000-84900000	21	0.1576
chr13-84925000-84930000	25	0.2974
chr13-85030000-85035000	12	0.1648
chr13-85035000-85040000	21	0.2106
chr13-85180000-85185000	46	0.4462
chr13-85285000-85290000	40	0.399
chr13-85310000-85315000	8	0.1162
chr13-85350000-85355000	21	0.1852
chr13-85455000-85460000	11	0.099
chr13-85460000-85465000	11	0.0686
chr13-85465000-85470000	15	0.085
chr13-85635000-85640000	22	0.2082
chr13-85650000-85655000	7	0.056
chr13-85775000-85780000	8	0.0192
chr13-85820000-85825000	24	0.058
chr13-85830000-85835000	6	0.0468
chr13-85870000-85875000	22	0.2462
chr13-85890000-85895000	34	0.3866
chr13-85895000-85900000	28	0.8108
chr13-85900000-85905000	15	0.1632
chr13-85935000-85940000	18	0.1536
chr13-85965000-85970000	21	0.0774
chr13-85990000-85995000	28	0.936
chr13-85995000-86000000	24	0.2422
chr13-86060000-86065000	11	0.1224
chr13-86115000-86120000	20	0.1782
chr13-86180000-86185000	27	0.0536
chr13-86275000-86280000	6	0.0112
chr13-86365000-86370000	35	0.1934
chr13-86370000-86375000	22	0.2446
chr13-86380000-86385000	33	0.1706
chr13-86435000-86440000	17	0.1344
chr13-86460000-86465000	18	0.2156
chr13-86475000-86480000	13	0.0204
chr13-86480000-86485000	15	0.0716
chr13-86555000-86560000	9	0.0702
chr13-86710000-86715000	5	0.0738
chr13-86730000-86735000	32	0.4496
chr13-86760000-86765000	48	0.9544
chr13-86765000-86770000	31	0.1762
chr13-86790000-86795000	44	0.3548
chr13-86835000-86840000	24	0.0682
chr13-86840000-86845000	64	0.4504
chr13-86845000-86850000	68	0.8534
chr13-86925000-86930000	21	0.2058
chr13-86970000-86975000	13	0.1316
chr13-86975000-86980000	5	0.0396
chr13-86990000-86995000	23	0.2738
chr13-87030000-87035000	12	0.1552
chr13-87125000-87130000	24	0.1148
chr13-87140000-87145000	12	0.0522
chr13-87145000-87150000	12	0.0766
chr13-87165000-87170000	44	0.3636
chr13-87205000-87210000	27	0.2386
chr13-87210000-87215000	13	0.0936
chr13-87230000-87235000	52	0.8994
chr13-87235000-87240000	17	0.1288
chr13-87285000-87290000	17	0.1414
chr13-87290000-87295000	56	0.5312
chr13-87330000-87335000	34	0.4084
chr13-87335000-87340000	36	0.4832
chr13-87440000-87445000	13	0.0658
chr13-87445000-87450000	16	0.1146
chr13-87520000-87525000	45	0.3842
chr13-87530000-87535000	9	0.0436
chr13-87535000-87540000	175	0.8416
chr13-87540000-87545000	19	0.2046
chr13-87550000-87555000	92	0.5408
chr13-87555000-87560000	12	0.0752
chr13-87560000-87565000	12	0.1518
chr13-87565000-87570000	13	0.1352
chr13-87575000-87580000	14	0.0748
chr13-87720000-87725000	27	0.3106
chr13-87810000-87815000	18	0.1678
chr13-87915000-87920000	21	0.1546
chr13-88000000-88005000	37	0.2888
chr13-88050000-88055000	18	0.225
chr13-88135000-88140000	8	0.0472
chr13-88150000-88155000	23	0.1292
chr13-88160000-88165000	28	0.3192
chr13-88235000-88240000	12	0.231
chr13-88275000-88280000	12	0.0702
chr13-88280000-88285000	210	1
chr13-88310000-88315000	22	0.252
chr13-88390000-88395000	41	0.372
chr13-88475000-88480000	14	0.0596
chr13-88505000-88510000	22	0.3248
chr13-88540000-88545000	24	0.222
chr13-88570000-88575000	28	0.3016
chr13-88575000-88580000	51	0.3828
chr13-88610000-88615000	37	0.1418
chr13-88615000-88620000	19	0.1146
chr13-88620000-88625000	33	0.1252
chr13-88625000-88630000	22	0.1092
chr13-88635000-88640000	28	0.112
chr13-88640000-88645000	27	0.1188
chr13-88645000-88650000	96	0.8186
chr13-88650000-88655000	24	0.1648
chr13-88670000-88675000	16	0.077
chr13-88720000-88725000	48	0.3174
chr13-88725000-88730000	50	0.3014
chr13-88760000-88765000	17	0.1288
chr13-88775000-88780000	14	0.0136
chr13-88810000-88815000	33	0.3244
chr13-88820000-88825000	17	0.0628
chr13-88870000-88875000	20	0.1434
chr13-88885000-88890000	38	0.386
chr13-88895000-88900000	45	0.4896
chr13-88905000-88910000	10	0.0914
chr13-88920000-88925000	35	0.1346
chr13-88925000-88930000	37	0.2986
chr13-88930000-88935000	40	0.2628
chr13-88950000-88955000	21	0.2004
chr13-88955000-88960000	60	0.3836
chr13-88975000-88980000	5	0.0202
chr13-89010000-89015000	29	0.1342
chr13-89200000-89205000	20	0.104
chr13-89230000-89235000	34	0.2612
chr13-89235000-89240000	18	0.1168
chr13-89335000-89340000	23	0.1584
chr13-89340000-89345000	10	0.0164
chr13-89355000-89360000	9	0.0224
chr13-89380000-89385000	20	0.1126
chr13-89460000-89465000	30	0.4974
chr13-89490000-89495000	24	0.2054
chr13-89605000-89610000	12	0.256
chr13-89660000-89665000	26	0.2064
chr13-89680000-89685000	27	0.19
chr13-89810000-89815000	8	0.0572
chr13-89965000-89970000	13	0.2406
chr13-89975000-89980000	8	0.0628
chr13-89980000-89985000	13	0.1398
chr13-90000000-90005000	18	0.1224
chr13-90015000-90020000	22	0.3228
chr13-90020000-90025000	9	0.0788
chr13-90030000-90035000	17	0.2458
chr13-90045000-90050000	25	0.2262
chr13-90075000-90080000	17	0.1234
chr13-90080000-90085000	20	0.0738
chr13-90085000-90090000	69	0.5294
chr13-90100000-90105000	23	0.228
chr13-90105000-90110000	84	0.6408
chr13-90250000-90255000	18	0.326
chr13-90260000-90265000	29	0.3244
chr13-90285000-90290000	22	0.1534
chr13-90305000-90310000	28	0.1544
chr13-90315000-90320000	10	0.0446
chr13-90385000-90390000	20	0.2738
chr13-90400000-90405000	104	1
chr13-90435000-90440000	16	0.3502
chr13-90440000-90445000	19	0.1602
chr13-90445000-90450000	20	0.201
chr13-90490000-90495000	21	0.0896
chr13-90520000-90525000	43	0.9978
chr13-90545000-90550000	34	0.3846
chr13-90555000-90560000	21	0.1002
chr13-90560000-90565000	35	0.1916
chr13-90565000-90570000	98	0.3556
chr13-90575000-90580000	19	0.0948
chr13-90580000-90585000	34	0.1986
chr13-90590000-90595000	16	0.065
chr13-90600000-90605000	15	0.1514
chr13-90620000-90625000	10	0.011
chr13-90660000-90665000	28	0.3312
chr13-90755000-90760000	14	0.0908
chr13-90825000-90830000	18	0.259
chr13-91055000-91060000	17	0.1146
chr13-91265000-91270000	14	0.204
chr13-91275000-91280000	38	0.2944
chr13-91355000-91360000	17	0.0574
chr13-91365000-91370000	29	0.2492
chr13-91395000-91400000	4	0.0206
chr13-91410000-91415000	11	0.0752
chr13-91415000-91420000	10	0.053
chr13-91460000-91465000	21	0.31
chr13-91520000-91525000	13	0.1572
chr13-91555000-91560000	10	0.1824
chr13-91560000-91565000	31	0.2956
chr13-91655000-91660000	11	0.0658
chr13-91730000-91735000	13	0.1184
chr13-91910000-91915000	16	0.0608
chr13-91915000-91920000	18	0.1492
chr13-91925000-91930000	24	0.12
chr13-92050000-92055000	13	0.1
chr13-92220000-92225000	18	0.1134
chr13-92345000-92350000	28	0.7482
chr13-92530000-92535000	4	0.039
chr13-92690000-92695000	40	0.354
chr13-92805000-92810000	49	0.3134
chr13-92825000-92830000	10	0.0428
chr13-92835000-92840000	18	0.0756
chr13-92840000-92845000	14	0.0254
chr13-92845000-92850000	25	0.18
chr13-92850000-92855000	128	0.5576
chr13-92895000-92900000	33	0.4606
chr13-92910000-92915000	5	0.0474
chr13-92915000-92920000	10	0.052
chr13-92935000-92940000	12	0.0796
chr13-92940000-92945000	5	0.0532
chr13-92945000-92950000	30	0.1372
chr13-92955000-92960000	15	0.101
chr13-92960000-92965000	40	0.428
chr13-92970000-92975000	14	0.1392
chr13-92975000-92980000	9	0.0958
chr13-92990000-92995000	6	0.0726
chr13-92995000-93000000	11	0.0718
chr13-93005000-93010000	30	0.1952
chr13-93335000-93340000	7	0.0492
chr13-93790000-93795000	5	0.0278
chr13-93795000-93800000	52	0.4832
chr13-93835000-93840000	15	0.1022
chr13-93920000-93925000	14	0.1836
chr13-93930000-93935000	14	0.0852
chr13-94005000-94010000	16	0.0764
chr13-94280000-94285000	10	0.0456
chr13-94345000-94350000	5	0.0298
chr13-94545000-94550000	7	0.0146
chr13-95225000-95230000	16	0.0718
chr13-95255000-95260000	19	0.0472
chr13-95260000-95265000	7	0.0296
chr13-95295000-95300000	27	0.1272
chr13-96030000-96035000	23	0.3498
chr13-96050000-96055000	5	0.027
chr13-96190000-96195000	15	0.2304
chr13-96340000-96345000	13	0.0944
chr13-96400000-96405000	13	0.0326
chr13-96435000-96440000	25	0.1374
chr13-96630000-96635000	13	0.0788
chr13-97125000-97130000	32	0.2454
chr13-97315000-97320000	20	0.1962
chr13-97360000-97365000	13	0.1194
chr13-97455000-97460000	17	0.0864
chr13-97460000-97465000	22	0.081
chr13-98520000-98525000	12	0.0342
chr13-99200000-99205000	17	0.0782
chr13-99300000-99305000	10	0.0866
chr13-99305000-99310000	12	0.1152
chr13-99375000-99380000	3	0.0448
chr13-99420000-99425000	44	0.1888
chr13-99430000-99435000	31	0.145
chr13-99435000-99440000	7	0.0346
chr13-100670000-100675000	7	0.0168
chr13-100875000-100880000	4	0.065
chr13-101255000-101260000	36	0.424
chr13-101585000-101590000	11	0.0582
chr13-101610000-101615000	12	0.083
chr13-101620000-101625000	20	0.0576
chr13-101625000-101630000	84	0.4992
chr13-101630000-101635000	48	0.4716
chr13-101640000-101645000	7	0.039
chr13-101645000-101650000	14	0.0486
chr13-101670000-101675000	20	0.3408
chr13-101690000-101695000	13	0.0236
chr13-101695000-101700000	17	0.1896
chr13-101735000-101740000	46	0.1492
chr13-101740000-101745000	48	0.1728
chr13-101745000-101750000	16	0.0994
chr13-101750000-101755000	24	0.1872
chr13-101755000-101760000	7	0.0224
chr13-101870000-101875000	5	0.058
chr13-102390000-102395000	37	0.1544
chr13-102440000-102445000	128	1
chr13-102590000-102595000	38	0.23
chr13-102670000-102675000	12	0.0638
chr13-102760000-102765000	21	0.1022
chr13-102770000-102775000	6	0.0256
chr13-102775000-102780000	26	0.1686
chr13-102780000-102785000	4	0.0236
chr13-102910000-102915000	10	0.0844
chr13-102915000-102920000	15	0.0556
chr13-102950000-102955000	20	0.0946
chr13-103000000-103005000	16	0.087
chr13-103005000-103010000	9	0.0192
chr13-103020000-103025000	7	0.0642
chr13-103025000-103030000	50	0.375
chr13-103030000-103035000	25	0.1646
chr13-103035000-103040000	11	0.023
chr13-103055000-103060000	3	0.0018
chr13-103060000-103065000	9	0.0364
chr13-103070000-103075000	15	0.092
chr13-103095000-103100000	9	0.0288
chr13-103130000-103135000	40	0.2892
chr13-103135000-103140000	16	0.0524
chr13-103160000-103165000	28	0.1408
chr13-103255000-103260000	29	0.3272
chr13-103260000-103265000	20	0.8384
chr13-103265000-103270000	32	0.386
chr13-103275000-103280000	16	0.1
chr13-103325000-103330000	8	0.0838
chr13-103350000-103355000	9	0.0902
chr13-103515000-103520000	24	0.138
chr13-103560000-103565000	12	0.0914
chr13-103570000-103575000	34	0.2458
chr13-103575000-103580000	22	0.0878
chr13-103615000-103620000	20	0.0836
chr13-103715000-103720000	12	0.0488
chr13-103785000-103790000	32	0.3504
chr13-103805000-103810000	23	0.1544
chr13-103810000-103815000	23	0.1874
chr13-103850000-103855000	22	0.1398
chr13-103870000-103875000	22	0.2534
chr13-103940000-103945000	26	0.2352
chr13-104040000-104045000	8	0.0548
chr13-104065000-104070000	7	0.0374
chr13-104120000-104125000	13	0.1682
chr13-104165000-104170000	8	0.053
chr13-104290000-104295000	10	0.0264
chr13-104335000-104340000	13	0.124
chr13-104375000-104380000	20	0.139
chr13-104430000-104435000	8	0.054
chr13-104450000-104455000	23	0.435
chr13-104460000-104465000	33	0.332
chr13-104675000-104680000	13	0.0814
chr13-104735000-104740000	15	0.0802
chr13-104760000-104765000	7	0.0744
chr13-104975000-104980000	11	0.0806
chr13-105005000-105010000	5	0.0138
chr13-105035000-105040000	27	0.141
chr13-105040000-105045000	19	0.2098
chr13-105105000-105110000	23	0.1286
chr13-105140000-105145000	32	0.2036
chr13-105265000-105270000	15	0.1246
chr13-105270000-105275000	16	0.1898
chr13-105475000-105480000	12	0.086
chr13-105675000-105680000	33	0.1642
chr13-105985000-105990000	24	0.2164
chr13-106145000-106150000	8	0.0904
chr13-106310000-106315000	29	0.1556
chr13-106360000-106365000	4	0.0264
chr13-106370000-106375000	64	0.112
chr13-106805000-106810000	16	0.0956
chr13-106835000-106840000	7	0.0368
chr13-106970000-106975000	33	0.2188
chr13-106975000-106980000	4	0.009
chr13-107050000-107055000	48	0.4602
chr13-107080000-107085000	10	0.097
chr13-107420000-107425000	11	0.1018
chr13-107470000-107475000	14	0.0722
chr13-107680000-107685000	16	0.1138
chr13-107755000-107760000	14	0.0604
chr13-108040000-108045000	11	0.0404
chr13-108065000-108070000	15	0.1072
chr13-108215000-108220000	18	0.0788
chr13-108405000-108410000	32	0.1136
chr13-108575000-108580000	12	0.0952
chr13-108640000-108645000	11	0.0228
chr13-108670000-108675000	12	0.0638
chr13-108675000-108680000	28	0.0616
chr13-108915000-108920000	4	0.007
chr13-109130000-109135000	7	0.013
chr13-109160000-109165000	47	0.1384
chr13-109165000-109170000	20	0.1
chr13-109225000-109230000	28	0.1892
chr13-109835000-109840000	11	0.0504
chr13-110120000-110125000	68	0.478
chr13-110555000-110560000	46	0.2148
chr13-110705000-110710000	7	0.0098
chr13-112720000-112725000	6	0.0142
chr13-112870000-112875000	7	0.0574
chr14-20465000-20470000	11	0.0096
chr14-20680000-20685000	14	0.0292
chr14-22555000-22560000	10	0.0304
chr14-22795000-22800000	8	0.0172
chr14-26620000-26625000	14	0.07
chr14-26795000-26800000	14	0.0846
chr14-27365000-27370000	16	0.2508
chr14-27465000-27470000	26	0.444
chr14-27505000-27510000	24	0.5184
chr14-27590000-27595000	10	0.138
chr14-27655000-27660000	18	0.149
chr14-28895000-28900000	15	0.1406
chr14-29060000-29065000	7	0.0726
chr14-30025000-30030000	17	0.2104
chr14-31675000-31680000	22	0.3854
chr14-32200000-32205000	20	0.112
chr14-33470000-33475000	19	0.1318
chr14-34125000-34130000	7	0.0398
chr14-34165000-34170000	13	0.0822
chr14-34170000-34175000	19	0.1118
chr14-35880000-35885000	6	0.0432
chr14-37700000-37705000	14	0.0768
chr14-39050000-39055000	7	0.0524
chr14-39430000-39435000	4	0.01
chr14-39445000-39450000	36	0.22
chr14-39610000-39615000	17	0.0978
chr14-39885000-39890000	40	0.772
chr14-40385000-40390000	10	0.0892
chr14-41390000-41395000	10	0.041
chr14-41740000-41745000	6	0.031
chr14-41950000-41955000	22	0.0592
chr14-42100000-42105000	14	0.08
chr14-42225000-42230000	19	0.2566
chr14-42240000-42245000	10	0.0372
chr14-42285000-42290000	20	0.1554
chr14-42735000-42740000	6	0.028
chr14-42875000-42880000	4	0.0304
chr14-42880000-42885000	8	0.146
chr14-42945000-42950000	35	0.8814
chr14-43215000-43220000	22	0.3094
chr14-43415000-43420000	24	0.3542
chr14-43475000-43480000	14	0.0702
chr14-43530000-43535000	7	0.06
chr14-43535000-43540000	10	0.0558
chr14-43615000-43620000	16	0.0848
chr14-43795000-43800000	22	0.0828
chr14-43800000-43805000	28	0.3898
chr14-43825000-43830000	16	0.159
chr14-44035000-44040000	27	0.2222
chr14-44310000-44315000	12	0.159
chr14-44625000-44630000	13	0.0664
chr14-44685000-44690000	10	0.1344
chr14-44960000-44965000	4	0.0058
chr14-45250000-45255000	16	0.0526
chr14-45710000-45715000	26	0.197
chr14-45780000-45785000	16	0.2674
chr14-45785000-45790000	15	0.1112
chr14-45805000-45810000	7	0.0358
chr14-45820000-45825000	28	0.5614
chr14-45865000-45870000	39	0.536
chr14-45880000-45885000	15	0.1588
chr14-46040000-46045000	17	0.3384
chr14-46110000-46115000	17	0.2988
chr14-46165000-46170000	18	0.1538
chr14-46580000-46585000	7	0.0708
chr14-46950000-46955000	11	0.0872
chr14-47275000-47280000	14	0.0318
chr14-48335000-48340000	18	0.567
chr14-48395000-48400000	31	0.3516
chr14-48500000-48505000	70	0.7404
chr14-48550000-48555000	20	0.2022
chr14-48595000-48600000	28	0.1588
chr14-48670000-48675000	46	0.8716
chr14-48700000-48705000	22	0.5732
chr14-49585000-49590000	9	0.06
chr14-51845000-51850000	12	0.1304
chr14-51865000-51870000	2	0.0224
chr14-51875000-51880000	15	0.0914
chr14-52175000-52180000	14	0.0764
chr14-52310000-52315000	13	0.0624
chr14-53150000-53155000	23	0.0956
chr14-53700000-53705000	17	0.165
chr14-57530000-57535000	13	0.1302
chr14-57560000-57565000	94	0.3436
chr14-58795000-58800000	11	0.0168
chr14-60200000-60205000	10	0.014
chr14-60215000-60220000	28	0.119
chr14-61320000-61325000	13	0.0498
chr14-61340000-61345000	23	0.1186
chr14-61400000-61405000	12	0.0564
chr14-61975000-61980000	14	0.3028
chr14-62080000-62085000	5	0.026
chr14-62670000-62675000	11	0.0886
chr14-62800000-62805000	4	0.0444
chr14-65320000-65325000	6	0.0116
chr14-68280000-68285000	25	0.1222
chr14-68820000-68825000	13	0.0064
chr14-70660000-70665000	7	0.1054
chr14-73770000-73775000	11	0.037
chr14-76955000-76960000	20	0.0914
chr14-76960000-76965000	29	0.1094
chr14-77040000-77045000	6	0.0088
chr14-77095000-77100000	9	0.0124
chr14-80515000-80520000	26	0.1812
chr14-80580000-80585000	11	0.1054
chr14-80805000-80810000	32	0.5286
chr14-80810000-80815000	34	0.321
chr14-80855000-80860000	14	0.0562
chr14-80875000-80880000	28	0.4444
chr14-80880000-80885000	13	0.128
chr14-80885000-80890000	22	1
chr14-80925000-80930000	26	0.2628
chr14-80930000-80935000	198	1
chr14-81170000-81175000	30	0.2764
chr14-81300000-81305000	32	0.1758
chr14-81465000-81470000	10	0.0576
chr14-81530000-81535000	26	0.1104
chr14-81535000-81540000	8	0.016
chr14-81805000-81810000	18	0.0996
chr14-81845000-81850000	49	0.7084
chr14-81965000-81970000	26	0.236
chr14-82010000-82015000	34	0.6818
chr14-82020000-82025000	11	0.0992
chr14-82025000-82030000	35	0.4504
chr14-82030000-82035000	22	0.0984
chr14-82045000-82050000	70	0.2308
chr14-82050000-82055000	58	0.292
chr14-82140000-82145000	23	0.2074
chr14-82185000-82190000	43	0.3214
chr14-82190000-82195000	11	0.0826
chr14-82195000-82200000	11	0.0106
chr14-82200000-82205000	6	0.0046
chr14-82235000-82240000	6	0.013
chr14-82240000-82245000	18	0.0976
chr14-82430000-82435000	41	0.382
chr14-82715000-82720000	7	0.041
chr14-83035000-83040000	23	0.224
chr14-83050000-83055000	53	0.841
chr14-83055000-83060000	41	0.5774
chr14-83155000-83160000	106	1
chr14-83165000-83170000	10	0.041
chr14-83215000-83220000	51	0.6474
chr14-83225000-83230000	16	0.0822
chr14-83235000-83240000	16	0.06
chr14-83250000-83255000	5	0.004
chr14-83255000-83260000	80	0.3124
chr14-83305000-83310000	7	0.0456
chr14-83460000-83465000	22	0.2208
chr14-83530000-83535000	12	0.1032
chr14-83555000-83560000	15	0.1112
chr14-83855000-83860000	15	0.1074
chr14-83875000-83880000	29	0.1014
chr14-84080000-84085000	20	0.2834
chr14-84315000-84320000	28	0.639
chr14-84330000-84335000	11	0.0822
chr14-84545000-84550000	8	0.0278
chr14-84755000-84760000	13	0.1328
chr14-85125000-85130000	52	0.4372
chr14-85150000-85155000	6	0.0218
chr14-85630000-85635000	8	0.0594
chr14-85760000-85765000	8	0.0244
chr14-85930000-85935000	30	0.1424
chr14-85935000-85940000	29	0.2148
chr14-85940000-85945000	29	0.1374
chr14-85990000-85995000	30	0.25
chr14-86260000-86265000	16	0.2054
chr14-86310000-86315000	5	0.0406
chr14-86360000-86365000	32	0.3146
chr14-86520000-86525000	14	0.0622
chr14-86570000-86575000	25	0.2236
chr14-86600000-86605000	24	0.1976
chr14-86655000-86660000	7	0.041
chr14-86735000-86740000	33	0.317
chr14-86755000-86760000	12	0.3184
chr14-86770000-86775000	12	0.0688
chr14-86785000-86790000	4	0.0024
chr14-86790000-86795000	31	0.258
chr14-86810000-86815000	30	0.7862
chr14-87465000-87470000	11	0.0582
chr14-87540000-87545000	7	0.0284
chr14-87555000-87560000	16	0.1164
chr14-87795000-87800000	7	0.0546
chr14-87990000-87995000	24	0.0432
chr14-88000000-88005000	26	0.144
chr14-88005000-88010000	24	0.2328
chr14-88635000-88640000	24	0.1368
chr14-89300000-89305000	10	0.0842
chr14-89365000-89370000	16	0.122
chr14-89385000-89390000	8	0.0564
chr14-91240000-91245000	17	0.0526
chr14-92575000-92580000	16	0.0458
chr14-92650000-92655000	26	0.0564
chr14-92675000-92680000	10	0.0636
chr14-92790000-92795000	13	0.0464
chr14-93375000-93380000	40	0.2084
chr14-93955000-93960000	20	0.0756
chr14-93960000-93965000	66	0.3216
chr14-93965000-93970000	23	0.1386
chr14-93970000-93975000	23	0.0988
chr14-93975000-93980000	58	0.1464
chr14-95495000-95500000	6	0.037
chr14-97380000-97385000	11	0.0788
chr14-100060000-100065000	8	0.0596
chr14-100065000-100070000	6	0.0502
chr14-100070000-100075000	6	0.0166
chr14-105070000-105075000	9	0.0218
chr14-105855000-105860000	208	1
chr14-105860000-105865000	24	0.078
chr15-35545000-35550000	6	0.0324
chr15-37100000-37105000	2	0.015
chr15-37500000-37505000	18	0.557
chr15-38045000-38050000	5	0.0292
chr15-39410000-39415000	8	0.0262
chr15-39495000-39500000	4	0.025
chr15-40105000-40110000	6	0.0078
chr15-41965000-41970000	20	0.2076
chr15-44710000-44715000	7	0.0132
chr15-44725000-44730000	8	0.0568
chr15-46700000-46705000	13	0.0816
chr15-52100000-52105000	18	0.1272
chr15-52465000-52470000	30	0.3816
chr15-54515000-54520000	10	0.0386
chr15-54810000-54815000	12	0.21
chr15-56360000-56365000	18	0.1072
chr15-56365000-56370000	7	0.0048
chr15-60570000-60575000	18	0.0994
chr15-63470000-63475000	13	0.0506
chr15-63480000-63485000	14	0.0418
chr15-64150000-64155000	8	0.0318
chr15-65295000-65300000	5	0.0234
chr15-67075000-67080000	3	0.0716
chr15-67100000-67105000	6	0.0048
chr15-72225000-72230000	12	0.0424
chr15-74780000-74785000	8	0.0228
chr15-74785000-74790000	27	0.066
chr15-80015000-80020000	24	0.2922
chr15-80030000-80035000	22	0.0826
chr15-81030000-81035000	12	0.08
chr15-81095000-81100000	4	0.0078
chr15-81290000-81295000	70	0.2596
chr15-81295000-81300000	28	0.1956
chr15-83955000-83960000	26	0.3062
chr15-85690000-85695000	14	0.0646
chr15-86230000-86235000	10	0.0606
chr15-86360000-86365000	18	0.1478
chr15-87685000-87690000	7	0.0276
chr15-88060000-88065000	6	0.0328
chr15-88635000-88640000	19	0.042
chr15-88640000-88645000	8	0.0214
chr15-89335000-89340000	5	0.0146
chr15-90095000-90100000	15	0.1
chr15-90665000-90670000	10	0.0578
chr15-92830000-92835000	6	0.0536
chr15-92900000-92905000	4	0.0088
chr15-94225000-94230000	3	0.003
chr15-94230000-94235000	10	0.1068
chr15-94270000-94275000	18	0.117
chr15-94275000-94280000	11	0.2232
chr15-94285000-94290000	26	0.386
chr15-94550000-94555000	15	0.085
chr15-95445000-95450000	16	0.1094
chr15-95565000-95570000	10	0.0646
chr15-95630000-95635000	10	0.045
chr15-95870000-95875000	5	0.041
chr15-95935000-95940000	7	0.0426
chr15-95975000-95980000	13	0.0766
chr15-96035000-96040000	12	0.041
chr15-96040000-96045000	14	0.0674
chr15-96055000-96060000	18	0.1
chr15-96565000-96570000	9	0.0642
chr15-96900000-96905000	8	0.0588
chr15-96990000-96995000	12	0.2478
chr15-97140000-97145000	34	0.0952
chr15-97495000-97500000	24	0.2928
chr15-97665000-97670000	16	0.0908
chr15-97670000-97675000	40	0.4804
chr15-97700000-97705000	8	0.0406
chr15-97810000-97815000	14	0.1066
chr15-97855000-97860000	24	0.0716
chr15-97890000-97895000	20	0.0748
chr15-97895000-97900000	8	0.022
chr15-97915000-97920000	7	0.0372
chr15-98950000-98955000	16	0.0424
chr15-99565000-99570000	6	0.0074
chr15-100600000-100605000	27	0.1096
chr15-100935000-100940000	26	0.206
chr15-101140000-101145000	3	0.0076
chr15-101260000-101265000	5	0.0096
chr15-101265000-101270000	5	0.0066
chr16-6120000-6125000	8	0.0436
chr16-10295000-10300000	33	0.1678
chr16-10305000-10310000	11	0.0448
chr16-10875000-10880000	19	0.0412
chr16-10880000-10885000	6	0.03
chr16-11990000-11995000	12	0.0848
chr16-17025000-17030000	23	0.0872
chr16-23330000-23335000	19	0.0966
chr16-26200000-26205000	10	0.0346
chr16-26590000-26595000	12	0.0768
chr16-27400000-27405000	36	0.1304
chr16-27405000-27410000	12	0.077
chr16-34585000-34590000	18	0.018
chr16-35230000-35235000	5	0.0078
chr16-35235000-35240000	3	0.0096
chr16-35300000-35305000	20	0.2494
chr16-35305000-35310000	17	0.2024
chr16-35365000-35370000	45	0.3184
chr16-35555000-35560000	14	0.2586
chr16-47570000-47575000	16	0.4998
chr16-50270000-50275000	4	0.031
chr16-50680000-50685000	10	0.0634
chr16-51380000-51385000	24	0.1712
chr16-52570000-52575000	2	0.0214
chr16-53060000-53065000	22	0.0958
chr16-53065000-53070000	10	0.0764
chr16-53070000-53075000	5	0.0078
chr16-53735000-53740000	12	0.0356
chr16-54760000-54765000	10	0.0406
chr16-54870000-54875000	16	0.1404
chr16-55115000-55120000	6	0.007
chr16-55120000-55125000	7	0.0144
chr16-56910000-56915000	37	0.1218
chr16-56930000-56935000	8	0.018
chr16-56985000-56990000	8	0.0392
chr16-57295000-57300000	7	0.01
chr16-57300000-57305000	21	0.0424
chr16-57590000-57595000	9	0.063
chr16-58125000-58130000	11	0.0316
chr16-58245000-58250000	7	0.056
chr16-58680000-58685000	7	0.0218
chr16-58850000-58855000	25	0.1106
chr16-58855000-58860000	10	0.0878
chr16-58880000-58885000	35	0.1758
chr16-58885000-58890000	44	0.3194
chr16-58910000-58915000	9	0.06
chr16-58920000-58925000	8	0.047
chr16-58940000-58945000	12	0.1048
chr16-58950000-58955000	11	0.0622
chr16-59365000-59370000	17	0.1882
chr16-59425000-59430000	2	0.0172
chr16-59645000-59650000	7	0.0856
chr16-59875000-59880000	9	0.0286
chr16-59945000-59950000	8	0.0278
chr16-60015000-60020000	41	0.408
chr16-60035000-60040000	24	0.5654
chr16-60185000-60190000	20	0.0986
chr16-60345000-60350000	11	0.0552
chr16-60460000-60465000	20	0.303
chr16-60545000-60550000	7	0.049
chr16-60585000-60590000	5	0.0174
chr16-60630000-60635000	6	0.0548
chr16-60650000-60655000	8	0.0888
chr16-60665000-60670000	21	0.1574
chr16-60995000-61000000	19	0.1088
chr16-61080000-61085000	8	0.059
chr16-61975000-61980000	5	0.0088
chr16-62015000-62020000	13	0.082
chr16-62225000-62230000	48	0.2364
chr16-62520000-62525000	10	0.042
chr16-62635000-62640000	24	0.12
chr16-62640000-62645000	102	0.3964
chr16-62645000-62650000	11	0.0736
chr16-62680000-62685000	20	0.2506
chr16-62685000-62690000	7	0.0458
chr16-62930000-62935000	13	0.0328
chr16-62960000-62965000	21	0.098
chr16-63165000-63170000	22	0.3396
chr16-63290000-63295000	32	0.1494
chr16-63785000-63790000	19	0.17
chr16-63910000-63915000	5	0.0256
chr16-64160000-64165000	6	0.0472
chr16-64405000-64410000	10	0.0152
chr16-64410000-64415000	21	0.298
chr16-64415000-64420000	22	0.0792
chr16-64420000-64425000	112	0.6252
chr16-64425000-64430000	30	0.1798
chr16-64435000-64440000	17	0.1732
chr16-64445000-64450000	10	0.0378
chr16-64570000-64575000	8	0.08
chr16-64700000-64705000	34	0.6026
chr16-64825000-64830000	12	0.1046
chr16-64835000-64840000	5	0.0658
chr16-64905000-64910000	3	0.0112
chr16-64940000-64945000	13	0.072
chr16-64950000-64955000	20	0.0972
