peak_id	chromosome	start	end	annotated_element
3173	chr11	107338781	107339032	LINE
3174	chr11	107425513	107425760	unrepeat
3175	chr11	107457362	107458182	unrepeat
3176	chr11	107466490	107466770	LINE
3177	chr11	107565441	107566245	unrepeat
3178	chr11	107848644	107848888	unrepeat
3179	chr11	108222808	108223022	unrepeat
3180	chr11	108621712	108622168	Simple_repeat
3181	chr11	108725881	108726145	LINE
3182	chr11	109320551	109321303	LTR
3183	chr11	109388536	109389066	unrepeat
3184	chr11	109595015	109595216	unrepeat
3185	chr11	109660486	109660783	unrepeat
3186	chr11	109946077	109946856	unrepeat
3187	chr11	109955549	109956370	SINE
3188	chr11	109964269	109965167	LTR
3189	chr11	109968695	109969097	LTR
3190	chr11	109972565	109973470	LINE
3191	chr11	109984462	109985061	OthersRepeat
3192	chr11	110026007	110026417	unrepeat
3193	chr11	110027231	110028055	unrepeat
3194	chr11	110029045	110029594	unrepeat
3195	chr11	110030564	110030884	SINE
3196	chr11	110044615	110044999	LINE
3197	chr11	110090986	110092699	SINE
3198	chr11	110328416	110328922	LTR
3199	chr11	110340824	110341536	SINE
3200	chr11	110474014	110474281	unrepeat
3201	chr11	110477840	110478428	LINE
3202	chr11	111172691	111172894	OthersRepeat
3203	chr11	111366544	111366762	unrepeat
3204	chr11	111368009	111369529	LINE
3205	chr11	111376731	111377573	SINE
3206	chr11	111413358	111414760	SINE
3207	chr11	111415824	111419036	LINE
3208	chr11	112025086	112025351	unrepeat
3209	chr11	112583217	112583441	unrepeat
3210	chr11	112590897	112591211	unrepeat
3211	chr11	112615212	112615493	LINE
3212	chr11	114615364	114615691	unrepeat
3213	chr11	114623000	114623308	unrepeat
3214	chr11	114624386	114625119	unrepeat
3215	chr11	115109094	115109305	OthersRepeat
3216	chr11	115919108	115919579	unrepeat
3217	chr11	115920474	115923901	LINE
3218	chr11	115925021	115925715	LINE
3219	chr11	115926757	115928465	SINE
3220	chr11	115983068	115983290	unrepeat
3221	chr11	115996659	115996874	unrepeat
3222	chr11	116073266	116074272	LINE
3223	chr11	118010827	118011051	unrepeat
3224	chr11	119315811	119316007	unrepeat
3225	chr11	120353368	120353571	unrepeat
3226	chr11	120612625	120612915	unrepeat
3227	chr11	121419022	121419420	unrepeat
3228	chr11	121448748	121448944	LINE
3229	chr11	121450635	121450974	LINE
3230	chr11	121458547	121459064	unrepeat
3231	chr11	121463985	121464940	LINE
3232	chr11	121466135	121466476	unrepeat
3233	chr11	121571491	121571820	unrepeat
3234	chr11	121867741	121867997	SINE
3235	chr11	121932968	121933208	unrepeat
3236	chr11	122743885	122744677	unrepeat
3237	chr11	122745917	122746187	unrepeat
3238	chr11	122852326	122852577	unrepeat
3239	chr11	123061838	123062445	unrepeat
3240	chr11	123367118	123367368	unrepeat
3241	chr11	123405405	123405757	unrepeat
3242	chr11	123737533	123737961	SINE
3243	chr11	123883711	123883923	unrepeat
3244	chr11	124214659	124214965	unrepeat
3245	chr11	124673475	124674486	SINE
3246	chr11	124721189	124722378	SINE
3247	chr11	124758557	124761168	unrepeat
3248	chr11	124800172	124800590	unrepeat
3249	chr11	125070783	125074089	SINE
3250	chr11	125111830	125112171	unrepeat
3251	chr11	125114592	125115218	unrepeat
3252	chr11	125513442	125513778	SINE
3253	chr11	125570841	125571054	unrepeat
3254	chr11	125887512	125887723	unrepeat
3255	chr11	125990181	125990454	unrepeat
3256	chr11	126189218	126189613	unrepeat
3257	chr11	126474517	126475184	unrepeat
3258	chr11	127073749	127074649	unrepeat
3259	chr11	127128612	127128847	SINE
3260	chr11	127580392	127581153	unrepeat
3261	chr11	127641844	127642094	SINE
3262	chr11	127712077	127712289	LTR
3263	chr11	128413336	128413537	LTR
3264	chr11	128415237	128415759	LTR
3265	chr11	128468139	128469803	LINE
3266	chr11	128501411	128501670	LINE
3267	chr11	128515668	128516078	unrepeat
3268	chr11	128528117	128528601	unrepeat
3269	chr11	128550455	128552150	SINE
3270	chr11	128611307	128612075	SINE
3271	chr11	128627736	128628340	unrepeat
3272	chr11	128698238	128698484	unrepeat
3273	chr11	128706063	128706373	unrepeat
3274	chr11	128721423	128722284	OthersRepeat
3275	chr11	128725326	128726997	Simple_repeat
3276	chr11	128730325	128731268	unrepeat
3277	chr11	128757341	128757660	SINE
3278	chr11	128888675	128889621	LINE
3279	chr11	128918820	128919149	unrepeat
3280	chr11	129119108	129119941	unrepeat
3281	chr11	129164153	129164376	LINE
3282	chr11	129316008	129316299	unrepeat
3283	chr11	129427460	129427685	unrepeat
3284	chr11	129454306	129454548	unrepeat
3285	chr11	130002556	130003919	SINE
3286	chr11	130766346	130766716	unrepeat
3287	chr11	130770633	130770879	LINE
3288	chr11	130778440	130779501	LINE
3289	chr11	131868425	131869225	unrepeat
3290	chr11	131889313	131892031	LINE
3291	chr11	131893299	131893818	unrepeat
3292	chr11	131904958	131905155	unrepeat
3293	chr11	132102189	132102406	LINE
3294	chr11	132343282	132343864	unrepeat
3295	chr11	132349211	132349616	LTR
3296	chr11	132351856	132352148	unrepeat
3297	chr11	132355116	132355642	unrepeat
3298	chr11	132357720	132359174	LINE
3299	chr11	132363791	132364161	LINE
3300	chr11	132467894	132468099	unrepeat
3301	chr11	132658080	132658339	unrepeat
3302	chr11	132954871	132955077	LINE
3303	chr11	133218680	133218941	unrepeat
3304	chr11	133234560	133234960	LINE
3305	chr11	133266740	133266965	unrepeat
3306	chr11	133269001	133269386	unrepeat
3307	chr11	133948638	133949333	unrepeat
3308	chr12	669190	669394	unrepeat
3309	chr12	1690618	1690867	unrepeat
3310	chr12	4141594	4142030	SINE
3311	chr12	4143000	4143198	unrepeat
3312	chr12	6308010	6308333	unrepeat
3313	chr12	6534004	6534513	unrepeat
3314	chr12	6944050	6944521	unrepeat
3315	chr12	6946332	6946554	unrepeat
3316	chr12	6950412	6950984	SINE
3317	chr12	6951881	6953278	LINE
3318	chr12	6957778	6958485	unrepeat
3319	chr12	6960975	6961343	unrepeat
3320	chr12	6977974	6978788	LINE
3321	chr12	7110299	7110596	unrepeat
3322	chr12	7933179	7933376	unrepeat
3323	chr12	8612586	8612918	unrepeat
3324	chr12	8645047	8645245	unrepeat
3325	chr12	9760819	9761336	unrepeat
3326	chr12	11171085	11171355	unrepeat
3327	chr12	11555610	11556396	unrepeat
3328	chr12	11568501	11568892	unrepeat
3329	chr12	11759408	11759842	unrepeat
3330	chr12	11762460	11762733	unrepeat
3331	chr12	11780944	11781153	unrepeat
3332	chr12	12009490	12010410	SINE
3333	chr12	14240481	14240730	LINE
3334	chr12	14365478	14366094	Simple_repeat
3335	chr12	14390926	14391436	OthersRepeat
3336	chr12	14614485	14615079	unrepeat
3337	chr12	14769522	14771227	unrepeat
3338	chr12	14803256	14803689	unrepeat
3339	chr12	14855989	14856289	SINE
3340	chr12	14948694	14952016	SINE
3341	chr12	14956173	14956869	SINE
3342	chr12	14959459	14960200	LINE
3343	chr12	14961476	14961803	unrepeat
3344	chr12	15225088	15225302	LINE
3345	chr12	15700758	15701507	SINE
3346	chr12	15726459	15726989	LINE
3347	chr12	15780673	15782051	LINE
3348	chr12	15788684	15789125	unrepeat
3349	chr12	15876111	15876400	LINE
3350	chr12	15881880	15882300	unrepeat
3351	chr12	15912068	15912449	OthersRepeat
3352	chr12	16021290	16022175	LTR
3353	chr12	16324479	16324703	unrepeat
3354	chr12	16388190	16388563	OthersRepeat
3355	chr12	16496086	16496408	LINE
3356	chr12	16611026	16611489	unrepeat
3357	chr12	16619803	16620004	LTR
3358	chr12	16641120	16641840	LTR
3359	chr12	16691829	16692084	LTR
3360	chr12	16735462	16735672	unrepeat
3361	chr12	16736926	16737174	unrepeat
3362	chr12	16831899	16833502	LINE
3363	chr12	16836377	16838009	LINE
3364	chr12	16857307	16858711	SINE
3365	chr12	16871668	16871906	unrepeat
3366	chr12	17015637	17015882	LINE
3367	chr12	17024866	17025063	LTR
3368	chr12	17185124	17185448	LTR
3369	chr12	17290193	17290428	LINE
3370	chr12	17548063	17548275	LINE
3371	chr12	17607915	17608440	LTR
3372	chr12	17912180	17912527	LINE
3373	chr12	17914241	17914626	LTR
3374	chr12	17921121	17921472	LINE
3375	chr12	18012309	18012650	LINE
3376	chr12	18165668	18166166	LTR
3377	chr12	18178188	18178721	LTR
3378	chr12	18384051	18384247	unrepeat
3379	chr12	18478560	18479329	SINE
3380	chr12	18761149	18761457	LINE
3381	chr12	19189211	19189435	LINE
3382	chr12	19383399	19384217	SINE
3383	chr12	19482546	19482871	LINE
3384	chr12	19843440	19844409	SINE
3385	chr12	19893834	19895253	SINE
3386	chr12	19972135	19973263	LTR
3387	chr12	20066554	20066765	LINE
3388	chr12	20089602	20090387	LINE
3389	chr12	20098324	20098892	LINE
3390	chr12	20107493	20107802	LINE
3391	chr12	20117972	20118464	LINE
3392	chr12	20122187	20122386	unrepeat
3393	chr12	20154256	20155417	LINE
3394	chr12	20164288	20164583	Simple_repeat
3395	chr12	20202436	20202700	LINE
3396	chr12	20400913	20401159	SINE
3397	chr12	20675615	20675881	LINE
3398	chr12	20677904	20678144	LINE
3399	chr12	20867865	20868256	LINE
3400	chr12	20871808	20872427	LINE
3401	chr12	20895577	20896111	LTR
3402	chr12	20948971	20949811	LTR
3403	chr12	20980615	20980929	LINE
3404	chr12	21182463	21182689	LINE
3405	chr12	21278407	21278702	LINE
3406	chr12	21435252	21436121	unrepeat
3407	chr12	21437880	21438987	LINE
3408	chr12	21444421	21444831	SINE
3409	chr12	21500622	21501909	LINE
3410	chr12	21538652	21538875	LTR
3411	chr12	21657440	21658057	unrepeat
3412	chr12	21945900	21946512	unrepeat
3413	chr12	22048354	22048751	LTR
3414	chr12	22102346	22102825	LINE
3415	chr12	22125357	22125688	LTR
3416	chr12	22542464	22545023	LINE
3417	chr12	22624370	22624771	unrepeat
3418	chr12	22625570	22626125	unrepeat
3419	chr12	23649904	23650617	unrepeat
3420	chr12	23851775	23851999	unrepeat
3421	chr12	24171953	24173163	SINE
3422	chr12	24176096	24176312	SINE
3423	chr12	24177240	24178009	unrepeat
3424	chr12	24196647	24197549	SINE
3425	chr12	24199209	24199586	LTR
3426	chr12	24839345	24839650	LINE
3427	chr12	24950467	24950733	unrepeat
3428	chr12	26156197	26156636	SINE
3429	chr12	26274963	26275180	unrepeat
3430	chr12	26728236	26728442	unrepeat
3431	chr12	26732500	26732700	SINE
3432	chr12	26736472	26736678	OthersRepeat
3433	chr12	27207774	27208078	LTR
3434	chr12	27592593	27592879	unrepeat
3435	chr12	28193097	28193292	LINE
3436	chr12	28293840	28294199	unrepeat
3437	chr12	28699062	28699905	LTR
3438	chr12	29040217	29040549	unrepeat
3439	chr12	29103724	29104311	LINE
3440	chr12	29163259	29164750	SINE
3441	chr12	29750385	29750908	unrepeat
3442	chr12	29782510	29783414	OthersRepeat
3443	chr12	29977671	29977879	OthersRepeat
3444	chr12	30175504	30175839	LTR
3445	chr12	31721872	31722067	LTR
3446	chr12	32756124	32756389	unrepeat
3447	chr12	33296527	33296815	LINE
3448	chr12	34376619	34376839	OthersRepeat
3449	chr12	37892538	37893174	LINE
3450	chr12	38876846	38877065	SINE
3451	chr12	38905384	38905857	OthersRepeat
3452	chr12	39626503	39626711	unrepeat
3453	chr12	40011017	40011222	unrepeat
3454	chr12	40107835	40108044	unrepeat
3455	chr12	40193172	40193397	LTR
3456	chr12	40225406	40228001	LINE
3457	chr12	40515215	40515484	unrepeat
3458	chr12	40592372	40593252	LTR
3459	chr12	40614407	40614761	LINE
3460	chr12	41484663	41485110	unrepeat
3461	chr12	41572708	41573024	unrepeat
3462	chr12	41857830	41858051	OthersRepeat
3463	chr12	42238576	42239238	SINE
3464	chr12	42469041	42469461	unrepeat
3465	chr12	42472322	42472629	unrepeat
3466	chr12	42507534	42507911	unrepeat
3467	chr12	42702485	42702843	LINE
3468	chr12	42761947	42762199	LTR
3469	chr12	43181487	43181850	unrepeat
3470	chr12	43202758	43202978	unrepeat
3471	chr12	43339457	43340316	LTR
3472	chr12	43387493	43387745	LINE
3473	chr12	43758830	43759299	unrepeat
3474	chr12	43838303	43838805	LINE
3475	chr12	43886484	43887232	LINE
3476	chr12	44002674	44003392	Simple_repeat
3477	chr12	44299272	44299472	SINE
3478	chr12	44317916	44318471	LINE
3479	chr12	44379316	44379866	unrepeat
3480	chr12	44436925	44437371	unrepeat
3481	chr12	44440543	44441078	unrepeat
3482	chr12	45727587	45727870	unrepeat
3483	chr12	46111045	46111379	LINE
3484	chr12	46178367	46178755	LTR
3485	chr12	46215262	46215549	unrepeat
3486	chr12	46219874	46220150	Simple_repeat
3487	chr12	46267110	46267386	unrepeat
3488	chr12	46371509	46371993	unrepeat
3489	chr12	46385302	46385550	unrepeat
3490	chr12	47207352	47208612	SINE
3491	chr12	49069767	49069982	unrepeat
3492	chr12	51210884	51211162	unrepeat
3493	chr12	53206815	53207294	unrepeat
3494	chr12	54279203	54280945	LINE
3495	chr12	54959121	54959469	LINE
3496	chr12	54981233	54982147	LINE
3497	chr12	54982964	54983726	unrepeat
3498	chr12	54984528	54985368	Simple_repeat
3499	chr12	54988615	54989429	LINE
3500	chr12	55196873	55197098	unrepeat
3501	chr12	55623885	55624110	OthersRepeat
3502	chr12	55717186	55717441	unrepeat
3503	chr12	55727137	55727376	unrepeat
3504	chr12	55729238	55729434	unrepeat
3505	chr12	55932735	55932989	unrepeat
3506	chr12	56117896	56118195	unrepeat
3507	chr12	56127899	56128400	unrepeat
3508	chr12	56636271	56636606	unrepeat
3509	chr12	57520254	57520776	unrepeat
3510	chr12	57521876	57522325	SINE
3511	chr12	57941603	57941805	unrepeat
3512	chr12	58046616	58046969	unrepeat
3513	chr12	58425143	58425623	unrepeat
3514	chr12	58764335	58764679	unrepeat
3515	chr12	59107833	59108215	Simple_repeat
3516	chr12	59446180	59446560	LINE
3517	chr12	59595413	59595885	unrepeat
3518	chr12	59596699	59597646	Simple_repeat
3519	chr12	59610872	59611359	LTR
3520	chr12	59667521	59667941	LTR
3521	chr12	59741434	59741827	unrepeat
3522	chr12	59796317	59796618	LINE
3523	chr12	59983159	59983442	LINE
3524	chr12	60203324	60203551	unrepeat
3525	chr12	60212345	60212552	LTR
3526	chr12	60392494	60393283	LTR
3527	chr12	60412237	60412587	LINE
3528	chr12	60440454	60440770	LTR
3529	chr12	60596910	60597582	LINE
3530	chr12	60607865	60608095	LINE
3531	chr12	60615795	60616772	LINE
3532	chr12	60620016	60620401	LINE
3533	chr12	60672147	60672776	LINE
3534	chr12	60686150	60686411	unrepeat
3535	chr12	60687404	60687753	SINE
3536	chr12	60711180	60711797	SINE
3537	chr12	60881947	60882178	LINE
3538	chr12	60899849	60900518	LINE
3539	chr12	60927624	60927838	unrepeat
3540	chr12	60935337	60936558	unrepeat
3541	chr12	61043990	61044237	LTR
3542	chr12	61104166	61104501	LINE
3543	chr12	61149102	61150027	LTR
3544	chr12	61156227	61156487	LINE
3545	chr12	61239474	61239836	LINE
3546	chr12	61272064	61272273	OthersRepeat
3547	chr12	61355754	61356898	LTR
3548	chr12	61389187	61389653	LTR
3549	chr12	61453838	61454400	LTR
3550	chr12	61536960	61537189	unrepeat
3551	chr12	61545105	61546192	LTR
3552	chr12	61600011	61600251	unrepeat
3553	chr12	61621113	61621441	LINE
3554	chr12	61663769	61664691	LINE
3555	chr12	61667739	61668243	LTR
3556	chr12	61765144	61765381	LTR
3557	chr12	61898221	61898556	LTR
3558	chr12	61907670	61907899	LTR
3559	chr12	62051448	62051653	unrepeat
3560	chr12	62115463	62115833	LTR
3561	chr12	62259313	62260180	LINE
3562	chr12	62602648	62603938	Simple_repeat
3563	chr12	62691065	62691522	LINE
3564	chr12	62728769	62729433	LINE
3565	chr12	63271514	63271739	unrepeat
3566	chr12	63399963	63401024	LTR
3567	chr12	63779644	63779858	unrepeat
3568	chr12	63888104	63888366	unrepeat
3569	chr12	64013285	64013500	unrepeat
3570	chr12	64222132	64222785	unrepeat
3571	chr12	64621424	64621681	SINE
3572	chr12	64665756	64666246	SINE
3573	chr12	64825411	64825643	unrepeat
3574	chr12	64876686	64877758	SINE
3575	chr12	65169362	65169695	unrepeat
3576	chr12	65470929	65471139	Simple_repeat
3577	chr12	66008377	66008589	unrepeat
3578	chr12	66041231	66041700	OthersRepeat
3579	chr12	66047945	66048792	LINE
3580	chr12	66050593	66050857	SINE
3581	chr12	66055820	66056081	unrepeat
3582	chr12	66066178	66066788	SINE
3583	chr12	66071128	66072312	unrepeat
3584	chr12	66132548	66133428	SINE
3585	chr12	66144613	66144980	unrepeat
3586	chr12	66169123	66169888	unrepeat
3587	chr12	66302381	66305133	LINE
3588	chr12	66784493	66784732	unrepeat
3589	chr12	67268724	67269552	unrepeat
3590	chr12	67455466	67455892	OthersRepeat
3591	chr12	67605782	67606041	unrepeat
3592	chr12	67984971	67985351	LTR
3593	chr12	67988992	67989208	unrepeat
3594	chr12	68374142	68374959	LINE
3595	chr12	68479881	68480406	SINE
3596	chr12	68482617	68483216	unrepeat
3597	chr12	69359663	69360026	Simple_repeat
3598	chr12	69585336	69586221	unrepeat
3599	chr12	69596810	69597155	SINE
3600	chr12	69741170	69741483	SINE
3601	chr12	69821850	69822071	unrepeat
3602	chr12	70005800	70006453	LINE
3603	chr12	70244072	70244591	unrepeat
3604	chr12	70445662	70445955	unrepeat
3605	chr12	70468497	70468742	LTR
3606	chr12	71046059	71047264	unrepeat
3607	chr12	71341464	71341802	unrepeat
3608	chr12	71664007	71664720	unrepeat
3609	chr12	71690284	71690499	SINE
3610	chr12	71750871	71751205	unrepeat
3611	chr12	71759337	71759569	unrepeat
3612	chr12	71764684	71765090	LINE
3613	chr12	71839350	71839687	SINE
3614	chr12	71850370	71850649	SINE
3615	chr12	72126044	72126278	LINE
3616	chr12	72232362	72232679	LTR
3617	chr12	72254856	72255263	LINE
3618	chr12	72521435	72521650	unrepeat
3619	chr12	72720621	72721078	LTR
3620	chr12	72749364	72749615	SINE
3621	chr12	72824089	72824668	LTR
3622	chr12	72838636	72839850	LINE
3623	chr12	72892293	72892576	LINE
3624	chr12	72940419	72941235	LINE
3625	chr12	72972338	72972767	LINE
3626	chr12	73019590	73019937	LTR
3627	chr12	73028115	73028361	LTR
3628	chr12	73072465	73073243	LINE
3629	chr12	73179127	73179516	LINE
3630	chr12	73181160	73181578	SINE
3631	chr12	73290412	73291205	unrepeat
3632	chr12	73316097	73316333	LINE
3633	chr12	73321715	73322015	unrepeat
3634	chr12	73326750	73327051	LINE
3635	chr12	73334237	73334944	SINE
3636	chr12	73348641	73348977	LTR
3637	chr12	73375213	73375677	unrepeat
3638	chr12	73415276	73415633	LTR
3639	chr12	73431983	73432213	SINE
3640	chr12	73479926	73480546	LINE
3641	chr12	73536779	73537540	LTR
3642	chr12	73580932	73581212	unrepeat
3643	chr12	73664695	73665028	LINE
3644	chr12	73685013	73685721	LINE
3645	chr12	73718851	73719157	LTR
3646	chr12	73776530	73776982	LTR
3647	chr12	73810485	73810699	LTR
3648	chr12	74111948	74112155	LINE
3649	chr12	74278920	74279279	LTR
3650	chr12	74372603	74372982	unrepeat
3651	chr12	74383169	74384081	LTR
3652	chr12	74419669	74419970	LINE
3653	chr12	74434022	74434800	LTR
3654	chr12	74443628	74443873	LINE
3655	chr12	74488686	74489737	OthersRepeat
3656	chr12	74537420	74539425	unrepeat
3657	chr12	74540534	74540943	unrepeat
3658	chr12	74756293	74756566	LINE
3659	chr12	74791086	74791301	LTR
3660	chr12	74837283	74837697	LTR
3661	chr12	74848124	74848336	unrepeat
3662	chr12	74889994	74890371	OthersRepeat
3663	chr12	74922035	74923198	LINE
3664	chr12	74952168	74952697	OthersRepeat
3665	chr12	74960268	74960874	LTR
3666	chr12	74984581	74985455	LTR
3667	chr12	74989126	74989458	unrepeat
3668	chr12	74999515	75000300	LINE
3669	chr12	75011026	75011289	OthersRepeat
3670	chr12	75012537	75013181	LTR
3671	chr12	75016820	75017559	LTR
3672	chr12	75034471	75034905	LTR
3673	chr12	75117997	75118227	SINE
3674	chr12	75164156	75164517	unrepeat
3675	chr12	75231818	75232498	LINE
3676	chr12	75333335	75335071	unrepeat
3677	chr12	75344923	75345159	LINE
3678	chr12	75470095	75470330	LTR
3679	chr12	75480604	75480885	unrepeat
3680	chr12	75482008	75482612	LINE
3681	chr12	75484215	75484524	SINE
3682	chr12	75511135	75511745	unrepeat
3683	chr12	75592888	75593118	LINE
3684	chr12	75633377	75633920	LTR
3685	chr12	75635847	75636483	LTR
3686	chr12	75641121	75641873	LTR
3687	chr12	75737086	75737870	LINE
3688	chr12	75975295	75975643	unrepeat
3689	chr12	75977490	75979506	SINE
3690	chr12	75980792	75981133	SINE
3691	chr12	75982826	75983137	SINE
3692	chr12	75985989	75986550	OthersRepeat
3693	chr12	76081481	76081740	SINE
3694	chr12	76084387	76084943	Simple_repeat
3695	chr12	76152428	76152666	unrepeat
3696	chr12	76348164	76348396	unrepeat
3697	chr12	76763923	76764824	Simple_repeat
3698	chr12	76779086	76779286	LINE
3699	chr12	76785460	76785673	OthersRepeat
3700	chr12	76831985	76832187	unrepeat
3701	chr12	77060636	77063350	LINE
3702	chr12	77064584	77064938	unrepeat
3703	chr12	77068958	77071278	LINE
3704	chr12	77072705	77073037	unrepeat
3705	chr12	77090578	77090791	LINE
3706	chr12	77148865	77149121	SINE
3707	chr12	77347691	77348016	LTR
3708	chr12	77524120	77524347	LINE
3709	chr12	77554394	77554791	unrepeat
3710	chr12	77563329	77563706	SINE
3711	chr12	77596971	77597316	unrepeat
3712	chr12	77600219	77601484	SINE
3713	chr12	77624512	77624775	LINE
3714	chr12	77699328	77700007	LTR
3715	chr12	77746148	77746627	OthersRepeat
3716	chr12	77750056	77750736	SINE
3717	chr12	77762958	77763649	unrepeat
3718	chr12	77767028	77768154	LTR
3719	chr12	77785616	77785970	unrepeat
3720	chr12	77814730	77816173	unrepeat
3721	chr12	77817628	77817856	unrepeat
3722	chr12	77847534	77848401	OthersRepeat
3723	chr12	77850720	77851111	LTR
3724	chr12	77995401	77995677	unrepeat
3725	chr12	78005981	78006315	unrepeat
3726	chr12	78082080	78083788	LINE
3727	chr12	78092716	78092928	unrepeat
3728	chr12	78101349	78101673	unrepeat
3729	chr12	78102508	78102756	LTR
3730	chr12	78242423	78242788	unrepeat
3731	chr12	78279033	78279372	LTR
3732	chr12	78292758	78292958	OthersRepeat
3733	chr12	78374246	78374517	unrepeat
3734	chr12	78586733	78587153	LINE
3735	chr12	78996912	78997190	unrepeat
3736	chr12	79056086	79056450	unrepeat
3737	chr12	79057716	79059812	LTR
3738	chr12	79061372	79064121	LINE
3739	chr12	79068047	79069260	SINE
3740	chr12	79070179	79070376	unrepeat
3741	chr12	79071460	79071891	LTR
3742	chr12	79072841	79073566	SINE
3743	chr12	79080822	79081188	Simple_repeat
3744	chr12	79085479	79085773	SINE
3745	chr12	79117585	79118331	Simple_repeat
3746	chr12	79461568	79461815	Satellite
3747	chr12	79649561	79649998	LINE
3748	chr12	79679572	79680316	SINE
3749	chr12	79686442	79687003	OthersRepeat
3750	chr12	79934353	79935449	Simple_repeat
3751	chr12	80092153	80092384	LTR
3752	chr12	80153498	80154189	LINE
3753	chr12	80235232	80235441	SINE
3754	chr12	80274037	80274428	OthersRepeat
3755	chr12	80292201	80292422	unrepeat
3756	chr12	80295561	80295877	LINE
3757	chr12	80298324	80298818	LINE
3758	chr12	80300108	80300877	LINE
3759	chr12	80355470	80355840	unrepeat
3760	chr12	80399500	80399788	Simple_repeat
3761	chr12	80597439	80598386	OthersRepeat
3762	chr12	80717900	80718523	unrepeat
3763	chr12	80777023	80780016	LTR
3764	chr12	80780849	80781456	LTR
3765	chr12	80801804	80802040	unrepeat
3766	chr12	80816691	80817525	SINE
3767	chr12	80820460	80821528	SINE
3768	chr12	80822830	80823275	LTR
3769	chr12	80838879	80839508	SINE
3770	chr12	80866607	80867425	LTR
3771	chr12	80868811	80869399	LINE
3772	chr12	80920998	80921390	LTR
3773	chr12	81052398	81052595	unrepeat
3774	chr12	81162750	81163687	unrepeat
3775	chr12	81207773	81207977	unrepeat
3776	chr12	81522567	81522888	LTR
3777	chr12	81539023	81539240	LINE
3778	chr12	81567989	81568216	unrepeat
3779	chr12	81798351	81799288	Simple_repeat
3780	chr12	81811308	81812132	LINE
3781	chr12	81820036	81820587	LINE
3782	chr12	81896885	81897410	LTR
3783	chr12	81904267	81905095	LTR
3784	chr12	81934021	81934759	LTR
3785	chr12	81936126	81936371	LTR
3786	chr12	81938687	81940256	LTR
3787	chr12	81942619	81942816	LTR
3788	chr12	81944164	81944609	unrepeat
3789	chr12	81945668	81946575	LINE
3790	chr12	81949604	81950874	SINE
3791	chr12	81952025	81952324	LTR
3792	chr12	81955758	81956574	LINE
3793	chr12	81961985	81962515	LINE
3794	chr12	81968010	81968998	LINE
3795	chr12	81997068	81997637	LTR
3796	chr12	82005308	82005714	unrepeat
3797	chr12	82009176	82009717	LTR
3798	chr12	82017696	82018632	LTR
3799	chr12	82020585	82020783	LTR
3800	chr12	82029198	82029621	LTR
3801	chr12	82037559	82038433	unrepeat
3802	chr12	82055265	82055742	LTR
3803	chr12	82057405	82057667	LINE
3804	chr12	82061968	82062163	LTR
3805	chr12	82065994	82067091	LINE
3806	chr12	82069692	82070034	LTR
3807	chr12	82102953	82103221	LINE
3808	chr12	82194659	82194993	LTR
3809	chr12	82286123	82286500	unrepeat
3810	chr12	82358055	82358981	unrepeat
3811	chr12	82360571	82362632	LTR
3812	chr12	82364096	82364376	LTR
3813	chr12	82415663	82415867	LTR
3814	chr12	82436023	82436230	SINE
3815	chr12	82461954	82462186	unrepeat
3816	chr12	82552806	82553983	LINE
3817	chr12	82585422	82585676	OthersRepeat
3818	chr12	82591162	82594646	LINE
3819	chr12	82596591	82598496	LINE
3820	chr12	82600457	82600887	LINE
3821	chr12	82625311	82626058	unrepeat
3822	chr12	82645430	82645922	Simple_repeat
3823	chr12	82685790	82687207	Simple_repeat
3824	chr12	82820179	82820430	unrepeat
3825	chr12	82828489	82828727	unrepeat
3826	chr12	82860462	82861251	LINE
3827	chr12	82896092	82896375	unrepeat
3828	chr12	83000467	83001445	LTR
3829	chr12	83005837	83006086	LINE
3830	chr12	83063496	83063759	SINE
3831	chr12	83076547	83077367	LTR
3832	chr12	83109919	83110144	LINE
3833	chr12	83249711	83249919	LTR
3834	chr12	83469980	83470194	unrepeat
3835	chr12	83472998	83475553	LTR
3836	chr12	83476607	83476956	unrepeat
3837	chr12	83477938	83478225	LINE
3838	chr12	83479179	83479458	LINE
3839	chr12	83554806	83555126	LINE
3840	chr12	83690668	83691125	LINE
3841	chr12	83705457	83706101	LINE
3842	chr12	83736037	83736432	LINE
3843	chr12	83737677	83737921	LINE
3844	chr12	83827168	83827573	LINE
3845	chr12	83857884	83858330	LINE
3846	chr12	83896747	83896981	LTR
3847	chr12	83907489	83907916	LINE
3848	chr12	83926118	83926449	LINE
3849	chr12	83946049	83947007	LTR
3850	chr12	83950386	83951502	LINE
3851	chr12	83955190	83955579	LTR
3852	chr12	83960467	83960996	unrepeat
3853	chr12	84118650	84118856	LTR
3854	chr12	84173099	84173320	LTR
3855	chr12	84216847	84217319	OthersRepeat
3856	chr12	84277917	84278440	LTR
3857	chr12	84395545	84395756	unrepeat
3858	chr12	84448860	84449555	unrepeat
3859	chr12	84496212	84496506	LINE
3860	chr12	84502197	84502439	unrepeat
3861	chr12	84533486	84533752	LTR
3862	chr12	84641582	84642179	unrepeat
3863	chr12	84785886	84786108	unrepeat
3864	chr12	84794210	84794464	LTR
3865	chr12	84821156	84821433	unrepeat
3866	chr12	84857369	84858143	LINE
3867	chr12	84877419	84877916	LINE
3868	chr12	84974687	84974960	unrepeat
3869	chr12	85076859	85077863	SINE
