peak_id	chromosome	start	end	annotated_element
6707	chr14	61241213	61241345	LTR
6708	chr14	62626703	62626873	unrepeat
6709	chr14	64340028	64340217	LINE
6710	chr14	64340689	64341039	LTR
6711	chr14	64833647	64833803	LINE
6712	chr14	65087325	65087503	LTR
6713	chr14	65088548	65088726	unrepeat
6714	chr14	65259227	65259398	OthersRepeat
6715	chr14	65496610	65497051	SINE
6716	chr14	66701518	66701872	LINE
6717	chr14	66886695	66886889	unrepeat
6718	chr14	66944837	66945016	LTR
6719	chr14	66945351	66945525	unrepeat
6720	chr14	67173061	67173284	LINE
6721	chr14	67421772	67421933	unrepeat
6722	chr14	67493437	67493739	unrepeat
6723	chr14	67493970	67494194	unrepeat
6724	chr14	67600852	67601079	unrepeat
6725	chr14	67601140	67601417	LINE
6726	chr14	68529905	68530210	unrepeat
6727	chr14	68550094	68550262	unrepeat
6728	chr14	68615873	68616154	LINE
6729	chr14	68618055	68618397	unrepeat
6730	chr14	68618679	68619097	SINE
6731	chr14	68673391	68673773	OthersRepeat
6732	chr14	68673843	68673990	Simple_repeat
6733	chr14	68726706	68726920	unrepeat
6734	chr14	68740878	68741591	LTR
6735	chr14	68804460	68804626	SINE
6736	chr14	68844726	68844858	LINE
6737	chr14	68926220	68926557	unrepeat
6738	chr14	68927396	68927558	LINE
6739	chr14	69640717	69641701	LINE
6740	chr14	69765909	69766137	unrepeat
6741	chr14	70360576	70360790	unrepeat
6742	chr14	70537077	70537244	LTR
6743	chr14	70564274	70564394	unrepeat
6744	chr14	72466402	72466607	LINE
6745	chr14	72759504	72759701	LINE
6746	chr14	72778043	72778396	unrepeat
6747	chr14	73562018	73562139	LINE
6748	chr14	74231728	74231981	LTR
6749	chr14	75398249	75398419	LTR
6750	chr14	75520453	75520648	LTR
6751	chr14	76020277	76020454	LINE
6752	chr14	76065891	76066112	SINE
6753	chr14	76263938	76264620	LINE
6754	chr14	76739630	76739878	LINE
6755	chr14	76981372	76981840	LINE
6756	chr14	76981957	76982143	unrepeat
6757	chr14	77091427	77091941	LTR
6758	chr14	77170071	77170335	LINE
6759	chr14	77397314	77397508	LINE
6760	chr14	77647170	77647369	LTR
6761	chr14	77890521	77890829	unrepeat
6762	chr14	77998431	77998660	LINE
6763	chr14	79017351	79017498	unrepeat
6764	chr14	80118047	80118242	unrepeat
6765	chr14	80614800	80614930	LINE
6766	chr14	81024514	81024704	OthersRepeat
6767	chr14	81125659	81126000	unrepeat
6768	chr14	81418246	81418750	unrepeat
6769	chr14	81420437	81420643	LINE
6770	chr14	81513713	81513874	LTR
6771	chr14	82757732	82757892	unrepeat
6772	chr14	82984024	82984177	LINE
6773	chr14	83481228	83481410	LINE
6774	chr14	83523729	83523906	unrepeat
6775	chr14	84089063	84089207	unrepeat
6776	chr14	84782065	84782260	SINE
6777	chr14	85103314	85103506	unrepeat
6778	chr14	85186570	85186721	unrepeat
6779	chr14	85673830	85674076	unrepeat
6780	chr14	85882370	85882540	unrepeat
6781	chr14	86429421	86429599	LTR
6782	chr14	87015012	87015133	unrepeat
6783	chr14	87261493	87261683	LTR
6784	chr14	87577377	87577602	unrepeat
6785	chr14	89873866	89874019	LTR
6786	chr14	89958004	89958169	LTR
6787	chr14	90239160	90239504	unrepeat
6788	chr14	90429273	90429505	LTR
6789	chr14	90447800	90448101	LTR
6790	chr14	90475095	90475234	LTR
6791	chr14	90527230	90527408	unrepeat
6792	chr14	90750288	90750695	OthersRepeat
6793	chr14	90762892	90763156	LINE
6794	chr14	90763331	90763545	LINE
6795	chr14	90767166	90767674	LINE
6796	chr14	90768240	90768663	LTR
6797	chr14	90822714	90823098	unrepeat
6798	chr14	90827015	90827276	unrepeat
6799	chr14	90884347	90884589	OthersRepeat
6800	chr14	90938781	90938907	LTR
6801	chr14	91198561	91198891	SINE
6802	chr14	91199560	91200007	LINE
6803	chr14	91200126	91200891	SINE
6804	chr14	91201023	91201394	LTR
6805	chr14	91201513	91201799	SINE
6806	chr14	91673295	91673426	LTR
6807	chr14	92033377	92033540	unrepeat
6808	chr14	92788704	92789178	LINE
6809	chr14	92793134	92793971	LINE
6810	chr14	95620136	95620421	SINE
6811	chr14	96699558	96699726	unrepeat
6812	chr14	96828512	96829073	LINE
6813	chr14	96829350	96830431	LINE
6814	chr14	96909202	96909663	LINE
6815	chr14	96909839	96910293	LINE
6816	chr14	96917992	96918448	SINE
6817	chr14	96918502	96918836	LINE
6818	chr14	96921371	96921660	LTR
6819	chr14	96968059	96968216	LINE
6820	chr14	97181428	97182167	Simple_repeat
6821	chr14	98339364	98339514	LTR
6822	chr14	98470782	98470930	LTR
6823	chr14	99703098	99703475	LINE
6824	chr14	99970961	99971141	unrepeat
6825	chr14	99974764	99975161	Simple_repeat
6826	chr15	100272534	100272900	LINE
6827	chr15	100553973	100554262	unrepeat
6828	chr15	101101534	101101759	unrepeat
6829	chr15	101128215	101128464	LINE
6830	chr15	101134694	101135013	LINE
6831	chr15	101165545	101165755	SINE
6832	chr15	101166060	101167083	LINE
6833	chr15	101333843	101334144	unrepeat
6834	chr15	101334556	101334930	unrepeat
6835	chr15	101335034	101335228	SINE
6836	chr15	101335474	101335728	LINE
6837	chr15	101466216	101466423	LINE
6838	chr15	101493140	101493314	LINE
6839	chr15	101517908	101518090	LINE
6840	chr15	101548406	101548633	LINE
6841	chr15	101622655	101622875	LINE
6842	chr15	101623156	101623779	LINE
6843	chr15	101624067	101624246	LTR
6844	chr15	101753869	101754042	unrepeat
6845	chr15	101980490	101980902	unrepeat
6846	chr15	20309189	20309436	Simple_repeat
6847	chr15	22789114	22789964	LTR
6848	chr15	23695176	23695304	LTR
6849	chr15	24659946	24660066	unrepeat
6850	chr15	25058062	25058255	unrepeat
6851	chr15	25075107	25075390	unrepeat
6852	chr15	25079710	25079832	unrepeat
6853	chr15	25103711	25103848	unrepeat
6854	chr15	25451273	25451538	LTR
6855	chr15	26599233	26599392	unrepeat
6856	chr15	27089660	27090042	LINE
6857	chr15	27128116	27128836	SINE
6858	chr15	27128972	27129519	LINE
6859	chr15	27144959	27145363	LINE
6860	chr15	27146077	27146248	unrepeat
6861	chr15	27175302	27175511	unrepeat
6862	chr15	27176542	27176803	unrepeat
6863	chr15	27432691	27432853	LTR
6864	chr15	27509626	27509824	LINE
6865	chr15	27509962	27510513	unrepeat
6866	chr15	27532960	27533418	Simple_repeat
6867	chr15	27662332	27662467	LINE
6868	chr15	27734502	27735038	unrepeat
6869	chr15	28089735	28090275	LINE
6870	chr15	28091477	28091720	LINE
6871	chr15	28092248	28092565	SINE
6872	chr15	28105828	28106134	Simple_repeat
6873	chr15	28150405	28150839	unrepeat
6874	chr15	28289159	28289317	LINE
6875	chr15	28289588	28290635	LINE
6876	chr15	28308777	28309357	unrepeat
6877	chr15	28310531	28310682	unrepeat
6878	chr15	28314216	28314410	LTR
6879	chr15	28932906	28933151	LTR
6880	chr15	28933232	28933444	LTR
6881	chr15	29037380	29037521	unrepeat
6882	chr15	29069508	29069815	unrepeat
6883	chr15	29369570	29369801	LINE
6884	chr15	29657693	29658036	LINE
6885	chr15	29722243	29723499	LTR
6886	chr15	29723753	29724300	unrepeat
6887	chr15	30902743	30902906	LINE
6888	chr15	31012262	31012495	LINE
6889	chr15	31369157	31369470	SINE
6890	chr15	31369574	31369852	unrepeat
6891	chr15	32067104	32067274	LINE
6892	chr15	34057968	34058143	LTR
6893	chr15	34154742	34154959	LTR
6894	chr15	34156145	34156459	LTR
6895	chr15	34160863	34161392	LTR
6896	chr15	34161573	34161777	LTR
6897	chr15	34162357	34162892	SINE
6898	chr15	34185851	34185978	LTR
6899	chr15	34343405	34343777	SINE
6900	chr15	34625265	34625433	LINE
6901	chr15	34626206	34626440	unrepeat
6902	chr15	34626810	34627069	unrepeat
6903	chr15	34633567	34633801	LINE
6904	chr15	34643656	34643934	unrepeat
6905	chr15	34644178	34644513	LTR
6906	chr15	34644895	34645289	unrepeat
6907	chr15	34806444	34806758	LINE
6908	chr15	34892653	34892806	OthersRepeat
6909	chr15	34892936	34893937	LTR
6910	chr15	34894683	34894866	LINE
6911	chr15	35173884	35174235	LINE
6912	chr15	35191202	35191675	SINE
6913	chr15	35191771	35192002	LTR
6914	chr15	35192131	35192367	SINE
6915	chr15	35192448	35192710	unrepeat
6916	chr15	35272388	35272552	LTR
6917	chr15	35277518	35277748	LTR
6918	chr15	35487486	35487742	LTR
6919	chr15	35488020	35488192	LTR
6920	chr15	36277644	36277819	LINE
6921	chr15	36278399	36278839	LINE
6922	chr15	36409674	36410103	LINE
6923	chr15	36929221	36929905	LINE
6924	chr15	37451166	37451332	unrepeat
6925	chr15	38439317	38439472	LINE
6926	chr15	39416016	39417120	LTR
6927	chr15	39514867	39515417	LINE
6928	chr15	39545345	39545629	LINE
6929	chr15	39579562	39580297	Simple_repeat
6930	chr15	39698386	39698668	unrepeat
6931	chr15	39920160	39920561	Simple_repeat
6932	chr15	40013653	40013905	unrepeat
6933	chr15	40014340	40014562	LTR
6934	chr15	40581416	40581736	Simple_repeat
6935	chr15	40600776	40600918	OthersRepeat
6936	chr15	41061841	41062083	LINE
6937	chr15	41062817	41063204	LINE
6938	chr15	41064003	41064150	LINE
6939	chr15	41194369	41194526	LTR
6940	chr15	41617550	41618117	LINE
6941	chr15	41651030	41651178	LTR
6942	chr15	42024477	42024733	unrepeat
6943	chr15	42067057	42067208	Simple_repeat
6944	chr15	42068395	42068643	unrepeat
6945	chr15	42252089	42252607	LINE
6946	chr15	42252731	42252944	LINE
6947	chr15	42334996	42335253	LINE
6948	chr15	42759502	42759737	LINE
6949	chr15	42843940	42844225	LTR
6950	chr15	43129568	43129841	LINE
6951	chr15	43198152	43198317	LTR
6952	chr15	43359206	43360169	unrepeat
6953	chr15	43360728	43361919	unrepeat
6954	chr15	44261702	44261851	LINE
6955	chr15	44354602	44355248	Simple_repeat
6956	chr15	44356991	44357166	SINE
6957	chr15	44358224	44358589	unrepeat
6958	chr15	44745703	44745891	LINE
6959	chr15	44754830	44755184	unrepeat
6960	chr15	44861608	44862110	LTR
6961	chr15	44877777	44878369	LTR
6962	chr15	44956463	44957059	unrepeat
6963	chr15	45008100	45008447	LTR
6964	chr15	45029175	45029713	LTR
6965	chr15	45047654	45047952	unrepeat
6966	chr15	45050389	45051779	LTR
6967	chr15	45242198	45242444	LTR
6968	chr15	45243628	45244001	LINE
6969	chr15	45974384	45974628	LTR
6970	chr15	45983401	45983573	unrepeat
6971	chr15	46147153	46147275	LTR
6972	chr15	46211769	46211922	LINE
6973	chr15	46222493	46222674	unrepeat
6974	chr15	46328937	46329358	LTR
6975	chr15	46385804	46386013	unrepeat
6976	chr15	46390759	46390920	LINE
6977	chr15	46578961	46579136	unrepeat
6978	chr15	46646032	46646182	unrepeat
6979	chr15	46691434	46691615	unrepeat
6980	chr15	46708653	46708800	LINE
6981	chr15	46759503	46759754	Simple_repeat
6982	chr15	46872673	46872806	unrepeat
6983	chr15	46894654	46894898	LTR
6984	chr15	47016598	47016887	unrepeat
6985	chr15	47237007	47237218	LINE
6986	chr15	47295700	47296059	unrepeat
6987	chr15	47390725	47390902	unrepeat
6988	chr15	47468316	47468585	unrepeat
6989	chr15	47499704	47499842	unrepeat
6990	chr15	47537355	47537505	unrepeat
6991	chr15	47584898	47585074	unrepeat
6992	chr15	47683741	47683873	unrepeat
6993	chr15	47756180	47756389	unrepeat
6994	chr15	47762211	47762446	unrepeat
6995	chr15	47966592	47966722	unrepeat
6996	chr15	48733829	48734052	LINE
6997	chr15	48833528	48833780	unrepeat
6998	chr15	49175101	49175465	LTR
6999	chr15	49209275	49209486	LINE
7000	chr15	49210631	49210818	unrepeat
7001	chr15	49353474	49353605	unrepeat
7002	chr15	49614469	49615179	LTR
7003	chr15	49625449	49625996	LTR
7004	chr15	49652608	49652783	LTR
7005	chr15	49710741	49711152	LINE
7006	chr15	49766488	49766677	LINE
7007	chr15	50307683	50308010	LINE
7008	chr15	50308052	50308680	LINE
7009	chr15	50955482	50955802	LINE
7010	chr15	50963286	50963924	LINE
7011	chr15	50965072	50965541	LINE
7012	chr15	50969183	50969471	unrepeat
7013	chr15	50970684	50970961	LINE
7014	chr15	50971022	50971192	LINE
7015	chr15	50972478	50972995	LINE
7016	chr15	50974480	50974711	unrepeat
7017	chr15	51484179	51484805	LINE
7018	chr15	51485077	51485613	unrepeat
7019	chr15	51585465	51585616	LINE
7020	chr15	51588343	51588520	SINE
7021	chr15	51590578	51590854	LINE
7022	chr15	51709080	51709353	LTR
7023	chr15	51782548	51782830	unrepeat
7024	chr15	51817397	51817742	LTR
7025	chr15	51817872	51818172	unrepeat
7026	chr15	51818320	51818623	unrepeat
7027	chr15	51820309	51820478	LINE
7028	chr15	51821043	51821167	LINE
7029	chr15	51821459	51821889	SINE
7030	chr15	52033147	52033626	LTR
7031	chr15	52086602	52086909	LTR
7032	chr15	52559176	52559567	OthersRepeat
7033	chr15	52968416	52968579	unrepeat
7034	chr15	53105728	53106022	unrepeat
7035	chr15	53123540	53123725	unrepeat
7036	chr15	53127831	53128006	unrepeat
7037	chr15	53142032	53142161	unrepeat
7038	chr15	53241829	53242053	unrepeat
7039	chr15	53341120	53341417	SINE
7040	chr15	53563800	53564024	unrepeat
7041	chr15	53632256	53632486	LTR
7042	chr15	53828250	53828789	LINE
7043	chr15	53849713	53849837	unrepeat
7044	chr15	54198389	54198582	LINE
7045	chr15	54218178	54218353	unrepeat
7046	chr15	54307199	54307373	LTR
7047	chr15	54452764	54453027	LINE
7048	chr15	54485197	54485358	unrepeat
7049	chr15	54573529	54573669	LINE
7050	chr15	54688100	54688300	OthersRepeat
7051	chr15	55198416	55199195	LTR
7052	chr15	55199311	55199826	unrepeat
7053	chr15	55394857	55395653	unrepeat
7054	chr15	55514461	55514650	LTR
7055	chr15	55589408	55589785	LINE
7056	chr15	56124446	56124691	LINE
7057	chr15	56126024	56126551	LINE
7058	chr15	56229860	56230360	unrepeat
7059	chr15	56231494	56231831	unrepeat
7060	chr15	56232095	56232582	LTR
7061	chr15	56232843	56233037	LTR
7062	chr15	56586620	56586995	LINE
7063	chr15	56807671	56808125	LTR
7064	chr15	56808266	56808521	LTR
7065	chr15	56916138	56916367	unrepeat
7066	chr15	57152355	57152507	LINE
7067	chr15	57184505	57184643	unrepeat
7068	chr15	57318897	57319229	unrepeat
7069	chr15	57705851	57706485	SINE
7070	chr15	57979829	57980142	unrepeat
7071	chr15	58025706	58026284	LINE
7072	chr15	58026427	58027023	LINE
7073	chr15	58096525	58096751	LINE
7074	chr15	58113624	58113975	SINE
7075	chr15	58114063	58114299	LTR
7076	chr15	58124113	58124327	LTR
7077	chr15	58124445	58124952	LTR
7078	chr15	58270280	58270799	LTR
7079	chr15	58271679	58272227	LTR
7080	chr15	58295877	58296432	LINE
7081	chr15	58297940	58298218	SINE
7082	chr15	58333363	58334458	LINE
7083	chr15	58377242	58377451	LTR
7084	chr15	58416854	58417254	unrepeat
7085	chr15	58613811	58614254	SINE
7086	chr15	58614738	58614970	LINE
7087	chr15	58616106	58616388	LINE
7088	chr15	58699137	58700301	SINE
7089	chr15	58764639	58764846	unrepeat
7090	chr15	58768759	58769229	LTR
7091	chr15	58970634	58970845	unrepeat
7092	chr15	59181131	59181426	unrepeat
7093	chr15	59316833	59317065	unrepeat
7094	chr15	61989604	61989928	LINE
7095	chr15	63103442	63103637	unrepeat
7096	chr15	63105802	63106337	SINE
7097	chr15	63119713	63120139	OthersRepeat
7098	chr15	63120361	63120516	unrepeat
7099	chr15	63241860	63242034	unrepeat
7100	chr15	63243753	63244218	LTR
7101	chr15	63795684	63795854	LTR
7102	chr15	63816175	63816400	OthersRepeat
7103	chr15	63816692	63816898	unrepeat
7104	chr15	63837100	63837386	LINE
7105	chr15	63851023	63851459	LINE
7106	chr15	64088218	64088464	unrepeat
7107	chr15	64265962	64266121	SINE
7108	chr15	64577868	64578016	SINE
7109	chr15	64580091	64580553	LINE
7110	chr15	64581040	64581271	SINE
7111	chr15	64636848	64637216	LINE
7112	chr15	64826015	64826466	SINE
7113	chr15	65013362	65013938	LINE
7114	chr15	65013980	65014179	LINE
7115	chr15	65136486	65136606	LTR
7116	chr15	65139130	65139252	LTR
7117	chr15	65300314	65300561	LTR
7118	chr15	66033420	66033559	LTR
7119	chr15	66084708	66084894	LINE
7120	chr15	66262933	66263148	LTR
7121	chr15	66681125	66681511	unrepeat
7122	chr15	66682370	66683058	LTR
7123	chr15	66754048	66754459	unrepeat
7124	chr15	66754588	66755595	SINE
7125	chr15	66755633	66755895	SINE
7126	chr15	66813821	66813953	LINE
7127	chr15	66906110	66906424	SINE
7128	chr15	66922646	66923204	LTR
7129	chr15	66932592	66932876	unrepeat
7130	chr15	67081703	67082243	LINE
7131	chr15	67111104	67111476	LINE
7132	chr15	67156423	67156559	SINE
7133	chr15	67247160	67247502	unrepeat
7134	chr15	67274580	67274949	LINE
7135	chr15	67327362	67327520	unrepeat
7136	chr15	67683673	67684147	LINE
7137	chr15	67685783	67686337	LINE
7138	chr15	67903232	67903453	LINE
7139	chr15	68040045	68040449	LINE
7140	chr15	68095850	68096009	unrepeat
7141	chr15	68096094	68096388	LINE
7142	chr15	68096892	68097248	LINE
7143	chr15	68241943	68242137	LINE
7144	chr15	68284533	68285523	LINE
7145	chr15	68837662	68837911	LINE
7146	chr15	68930092	68930597	unrepeat
7147	chr15	68968319	68968696	LINE
7148	chr15	68981815	68982163	LTR
7149	chr15	68982371	68982601	OthersRepeat
7150	chr15	69142535	69142802	LTR
7151	chr15	69925307	69925611	LINE
7152	chr15	70128732	70129112	unrepeat
7153	chr15	70907949	70908312	unrepeat
7154	chr15	71013916	71014148	unrepeat
7155	chr15	71822060	71822353	Simple_repeat
7156	chr15	71932333	71932560	LINE
7157	chr15	72082286	72082560	LINE
7158	chr15	72084342	72084682	LINE
7159	chr15	72437636	72437912	LINE
7160	chr15	72538856	72539168	unrepeat
7161	chr15	72539228	72539678	LINE
7162	chr15	72540550	72541140	SINE
7163	chr15	73156398	73156645	LINE
7164	chr15	73165883	73166099	LTR
7165	chr15	73166219	73166622	LTR
7166	chr15	73476737	73477131	LINE
7167	chr15	74003888	74004086	LINE
7168	chr15	74685640	74685780	unrepeat
7169	chr15	74742341	74742606	LINE
7170	chr15	74742660	74742818	unrepeat
7171	chr15	74882403	74882965	LTR
7172	chr15	74976241	74976441	unrepeat
7173	chr15	75075793	75076297	unrepeat
7174	chr15	75112953	75113437	LINE
7175	chr15	75113548	75113786	SINE
7176	chr15	75114023	75114561	unrepeat
7177	chr15	75142167	75143106	LTR
7178	chr15	75150306	75150662	LTR
7179	chr15	75165704	75166083	OthersRepeat
7180	chr15	75169137	75169317	LTR
7181	chr15	75816357	75816560	OthersRepeat
7182	chr15	75940141	75940312	LINE
7183	chr15	76026081	76026643	LINE
7184	chr15	76264163	76264516	LTR
7185	chr15	76264832	76265436	LTR
7186	chr15	76762647	76762990	SINE
7187	chr15	76764091	76764728	unrepeat
7188	chr15	77139277	77139653	OthersRepeat
7189	chr15	77140255	77140555	LINE
7190	chr15	77140604	77140971	SINE
7191	chr15	77141469	77141668	LINE
7192	chr15	77198463	77198677	OthersRepeat
7193	chr15	77236041	77236670	LTR
7194	chr15	77395723	77395906	LINE
7195	chr15	78190960	78191316	LINE
7196	chr15	78523354	78523557	LTR
7197	chr15	78524001	78524400	LTR
7198	chr15	78808760	78809227	OthersRepeat
7199	chr15	79228811	79229056	OthersRepeat
7200	chr15	79877732	79878144	LINE
7201	chr15	79878213	79878808	LTR
7202	chr15	79915157	79915952	OthersRepeat
7203	chr15	79916290	79916609	unrepeat
7204	chr15	79916669	79917124	LTR
7205	chr15	79918941	79919403	Simple_repeat
7206	chr15	79919871	79920099	LTR
7207	chr15	79920269	79921277	LTR
7208	chr15	79921314	79922440	SINE
7209	chr15	79922484	79922775	unrepeat
7210	chr15	79924636	79924792	unrepeat
7211	chr15	79924834	79925086	unrepeat
7212	chr15	80054767	80055481	LINE
7213	chr15	80055848	80056246	LINE
7214	chr15	80640583	80640817	OthersRepeat
7215	chr15	80801004	80801142	LINE
7216	chr15	80896261	80896512	LTR
7217	chr15	81029433	81030065	LINE
7218	chr15	81030824	81031070	SINE
7219	chr15	81127666	81127899	unrepeat
7220	chr15	81400896	81401078	unrepeat
7221	chr15	81918592	81918896	LTR
7222	chr15	81918985	81919232	LTR
7223	chr15	81919315	81919469	LTR
7224	chr15	81919680	81919849	LTR
7225	chr15	81939863	81940275	SINE
7226	chr15	81964618	81964846	LINE
7227	chr15	81974381	81974736	LINE
7228	chr15	81991829	81992606	unrepeat
7229	chr15	81993004	81993391	LINE
7230	chr15	82044137	82044341	unrepeat
7231	chr15	82044455	82044761	unrepeat
7232	chr15	82414633	82414850	unrepeat
7233	chr15	82818887	82819086	LTR
7234	chr15	82985479	82985946	unrepeat
7235	chr15	83069457	83069793	SINE
7236	chr15	83069899	83070215	LINE
7237	chr15	83073125	83073482	SINE
7238	chr15	83073652	83073877	LTR
7239	chr15	83074502	83074710	LTR
7240	chr15	83230345	83230590	unrepeat
7241	chr15	83460282	83460521	LTR
7242	chr15	83526409	83526622	LINE
7243	chr15	83528932	83529354	LINE
7244	chr15	84619658	84619954	LINE
7245	chr15	84619995	84620378	LINE
7246	chr15	84620770	84622495	LINE
7247	chr15	84622608	84622983	unrepeat
7248	chr15	84846052	84846231	LINE
7249	chr15	84846330	84846760	LINE
7250	chr15	84847304	84847510	LINE
7251	chr15	84901412	84902040	LINE
7252	chr15	84964218	84964511	OthersRepeat
7253	chr15	84964627	84964878	LTR
7254	chr15	85170786	85171010	unrepeat
7255	chr15	85171371	85171539	unrepeat
7256	chr15	85171739	85171929	LTR
7257	chr15	85172010	85172155	unrepeat
7258	chr15	85172272	85172510	unrepeat
7259	chr15	85172660	85173231	LTR
7260	chr15	86021762	86021899	unrepeat
7261	chr15	86103613	86103786	LINE
7262	chr15	86140590	86140768	LINE
7263	chr15	86262954	86263198	unrepeat
7264	chr15	86344149	86344298	unrepeat
7265	chr15	86393959	86394145	LTR
7266	chr15	86427781	86428074	SINE
7267	chr15	86452440	86452561	LINE
7268	chr15	86527879	86528021	Simple_repeat
7269	chr15	86727899	86728223	unrepeat
7270	chr15	86969457	86969649	unrepeat
7271	chr15	86973619	86973824	unrepeat
7272	chr15	87095740	87095954	unrepeat
7273	chr15	87162366	87162497	SINE
7274	chr15	87240116	87240359	unrepeat
7275	chr15	87300556	87300753	LTR
7276	chr15	87394671	87394840	LINE
7277	chr15	87536230	87536407	unrepeat
7278	chr15	87667470	87667788	LTR
7279	chr15	87668034	87668342	LTR
7280	chr15	87694823	87694987	SINE
7281	chr15	88534509	88534690	LINE
7282	chr15	88535776	88536570	LINE
7283	chr15	88770196	88770331	Simple_repeat
7284	chr15	88824383	88824526	LINE
7285	chr15	88928591	88928847	LTR
7286	chr15	88963914	88964309	unrepeat
7287	chr15	88964916	88965313	LINE
7288	chr15	88971432	88971593	LTR
7289	chr15	88973232	88973427	unrepeat
7290	chr15	88977114	88977339	LINE
7291	chr15	89032287	89032670	LINE
7292	chr15	89065592	89065823	unrepeat
7293	chr15	89065939	89067314	LTR
7294	chr15	89067377	89068739	LTR
7295	chr15	89069925	89070232	LTR
7296	chr15	89533577	89533746	LINE
7297	chr15	89543668	89544040	unrepeat
7298	chr15	89630221	89630427	unrepeat
7299	chr15	89633683	89633966	unrepeat
7300	chr15	89724718	89725152	OthersRepeat
7301	chr15	89815720	89816072	LTR
7302	chr15	89984645	89984922	LTR
7303	chr15	90011311	90011645	LINE
7304	chr15	90113978	90114147	unrepeat
7305	chr15	90114310	90114799	LTR
7306	chr15	90115080	90115389	SINE
7307	chr15	90115824	90116033	LTR
7308	chr15	90139981	90140296	LTR
7309	chr15	90167239	90167729	LTR
7310	chr15	90379283	90379982	LTR
7311	chr15	90511701	90511941	unrepeat
7312	chr15	90512316	90512498	OthersRepeat
7313	chr15	90513228	90513757	LINE
7314	chr15	90643110	90643316	unrepeat
7315	chr15	90651469	90651808	unrepeat
7316	chr15	90702645	90702962	LTR
7317	chr15	90704343	90704626	LINE
7318	chr15	90733242	90733530	LINE
7319	chr15	91165655	91165824	unrepeat
7320	chr15	92651158	92651438	unrepeat
7321	chr15	92779900	92780405	unrepeat
7322	chr15	92947938	92948525	unrepeat
7323	chr15	92948831	92949140	unrepeat
7324	chr15	92949308	92950025	unrepeat
7325	chr15	93685746	93685975	LINE
7326	chr15	93843169	93843388	LINE
7327	chr15	93868264	93868384	unrepeat
7328	chr15	93868772	93868955	unrepeat
7329	chr15	93881342	93881529	SINE
7330	chr15	93963423	93963673	unrepeat
7331	chr15	93967793	93967972	unrepeat
7332	chr15	94007933	94008154	unrepeat
7333	chr15	94051985	94052276	Simple_repeat
7334	chr15	94071418	94071600	unrepeat
7335	chr15	94110743	94110877	unrepeat
7336	chr15	94242203	94242409	SINE
7337	chr15	94245030	94245160	unrepeat
7338	chr15	94273505	94273663	unrepeat
7339	chr15	94287743	94287966	LINE
7340	chr15	94288353	94288600	LINE
7341	chr15	94391002	94391226	unrepeat
7342	chr15	94407814	94407992	unrepeat
7343	chr15	94480832	94481167	unrepeat
7344	chr15	94558582	94558753	LINE
7345	chr15	94741892	94742157	SINE
7346	chr15	94840609	94840786	unrepeat
7347	chr15	94847619	94848254	LINE
7348	chr15	94866945	94867104	LINE
7349	chr15	94877564	94877902	LTR
7350	chr15	94878035	94878362	LTR
7351	chr15	95047233	95047988	LINE
7352	chr15	95148111	95148420	unrepeat
7353	chr15	95223999	95224254	LINE
7354	chr15	95247747	95247992	LTR
7355	chr15	95572079	95572537	LINE
7356	chr15	95600281	95600749	unrepeat
7357	chr15	95687205	95687405	Simple_repeat
7358	chr15	95694803	95695032	LINE
7359	chr15	95695123	95695362	LINE
7360	chr15	95699170	95699392	unrepeat
7361	chr15	95699715	95700256	LTR
7362	chr15	95700331	95700801	LTR
7363	chr15	95700844	95700993	LTR
7364	chr15	95701130	95702193	LTR
7365	chr15	95702940	95703368	LINE
7366	chr15	95726902	95727039	LTR
7367	chr15	95774078	95774233	Simple_repeat
7368	chr15	95782068	95783270	SINE
7369	chr15	95783346	95783513	unrepeat
7370	chr15	95784160	95785037	OthersRepeat
7371	chr15	95785376	95785544	LTR
7372	chr15	95786451	95786722	unrepeat
7373	chr15	95932066	95932275	unrepeat
7374	chr15	95956224	95956411	unrepeat
7375	chr15	95961527	95961845	unrepeat
7376	chr15	95962445	95962920	LINE
7377	chr15	96055446	96055819	LTR
7378	chr15	96135655	96135893	LTR
7379	chr15	96135953	96136325	unrepeat
7380	chr15	96206768	96206938	unrepeat
7381	chr15	96271270	96272069	LINE
7382	chr15	96272383	96272737	unrepeat
7383	chr15	96281252	96281545	unrepeat
7384	chr15	96298038	96298414	unrepeat
7385	chr15	96321501	96321772	unrepeat
7386	chr15	96323054	96323402	unrepeat
7387	chr15	96340232	96340420	unrepeat
7388	chr15	96352365	96352518	unrepeat
7389	chr15	97028277	97028451	unrepeat
7390	chr15	97042017	97042206	unrepeat
7391	chr15	97071554	97071684	unrepeat
7392	chr15	97100924	97101107	LINE
7393	chr15	97155261	97155479	unrepeat
7394	chr15	97183401	97183547	unrepeat
7395	chr15	97307517	97307735	LINE
7396	chr15	97311583	97311733	LINE
7397	chr15	97322713	97322888	unrepeat
7398	chr15	97331607	97331783	unrepeat
7399	chr15	97367794	97368059	unrepeat
7400	chr15	97408405	97408525	unrepeat
7401	chr15	97447078	97447239	unrepeat
7402	chr15	97560067	97560341	unrepeat
7403	chr15	97662971	97663158	LINE
7404	chr15	97876292	97876563	LTR
7405	chr15	97984784	97984962	unrepeat
7406	chr15	98088032	98088279	LINE
7407	chr15	98938820	98939004	unrepeat
