bin_pos	Sum_Signal	repeat_percentage
chr14-85465000-85470000	8	0.1458
chr14-85480000-85485000	5	0.1372
chr14-85485000-85490000	27	0.3626
chr14-85490000-85495000	47	0.6568
chr14-85495000-85500000	17	0.1854
chr14-85500000-85505000	24	0.3568
chr14-85505000-85510000	36	0.6912
chr14-85515000-85520000	10	0.1902
chr14-85540000-85545000	1	0.1496
chr14-85545000-85550000	12	0.1384
chr14-85550000-85555000	1	0.0914
chr14-85555000-85560000	30	0.2996
chr14-85560000-85565000	4	0.0786
chr14-85565000-85570000	9	0.145
chr14-85570000-85575000	10	0.0784
chr14-85590000-85595000	21	0.2602
chr14-85595000-85600000	22	0.2054
chr14-85600000-85605000	2	0.164
chr14-85605000-85610000	12	0.1928
chr14-85610000-85615000	3	0.0934
chr14-85625000-85630000	2	0.06
chr14-85640000-85645000	50	0.64
chr14-85645000-85650000	31	0.638
chr14-85650000-85655000	34	0.6076
chr14-85665000-85670000	7	0.101
chr14-85670000-85675000	12	0.3554
chr14-85680000-85685000	31	0.5422
chr14-85685000-85690000	82	0.936
chr14-85690000-85695000	21	0.42
chr14-85695000-85700000	30	0.4336
chr14-85710000-85715000	8	0.106
chr14-85715000-85720000	60	0.996
chr14-85720000-85725000	6	0.1808
chr14-85730000-85735000	10	0.3058
chr14-85735000-85740000	62	0.7908
chr14-85740000-85745000	72	0.8984
chr14-85745000-85750000	74	1
chr14-85750000-85755000	26	0.3992
chr14-85755000-85760000	53	0.667
chr14-85760000-85765000	31	0.471
chr14-85765000-85770000	15	0.2764
chr14-85770000-85775000	5	0.0426
chr14-85780000-85785000	23	0.2224
chr14-85785000-85790000	36	0.4494
chr14-85790000-85795000	12	0.3412
chr14-85800000-85805000	13	0.268
chr14-85805000-85810000	52	0.8982
chr14-85810000-85815000	14	0.2604
chr14-85815000-85820000	4	0.0968
chr14-85820000-85825000	6	0.093
chr14-85825000-85830000	56	0.7452
chr14-85830000-85835000	31	0.316
chr14-85835000-85840000	6	0.0992
chr14-85840000-85845000	35	0.4196
chr14-85845000-85850000	12	0.11
chr14-85850000-85855000	5	0.267
chr14-85855000-85860000	5	0.1334
chr14-85860000-85865000	4	0.0212
chr14-85865000-85870000	9	0.08
chr14-85895000-85900000	13	0.2124
chr14-85900000-85905000	69	0.8412
chr14-85905000-85910000	80	0.7146
chr14-85910000-85915000	43	0.5492
chr14-85915000-85920000	7	0.2092
chr14-85920000-85925000	34	0.4244
chr14-85925000-85930000	82	0.976
chr14-85930000-85935000	130	0.9446
chr14-85935000-85940000	158	1
chr14-85940000-85945000	80	0.633
chr14-85945000-85950000	33	0.289
chr14-85950000-85955000	44	0.9968
chr14-85955000-85960000	19	0.2054
chr14-85960000-85965000	26	0.3746
chr14-85965000-85970000	29	0.4228
chr14-85970000-85975000	110	1
chr14-85975000-85980000	37	0.272
chr14-85980000-85985000	35	0.2942
chr14-85985000-85990000	28	0.3988
chr14-85990000-85995000	18	0.25
chr14-85995000-86000000	17	0.442
chr14-86000000-86005000	21	0.397
chr14-86005000-86010000	9	0.0718
chr14-86010000-86015000	2	0.016
chr14-86015000-86020000	73	0.9418
chr14-86020000-86025000	50	0.4334
chr14-86025000-86030000	94	0.7144
chr14-86030000-86035000	6	0.0836
chr14-86035000-86040000	29	0.5536
chr14-86040000-86045000	92	1
chr14-86045000-86050000	64	0.7902
chr14-86050000-86055000	4	0.0358
chr14-86055000-86060000	22	0.3312
chr14-86060000-86065000	12	0.147
chr14-86065000-86070000	7	0.12
chr14-86075000-86080000	81	1
chr14-86080000-86085000	40	0.4214
chr14-86085000-86090000	26	0.3176
chr14-86090000-86095000	25	0.2664
chr14-86095000-86100000	50	0.8796
chr14-86100000-86105000	31	0.5526
chr14-86105000-86110000	45	0.9082
chr14-86110000-86115000	38	0.5304
chr14-86115000-86120000	40	1
chr14-86120000-86125000	10	0.1796
chr14-86125000-86130000	1	0.0398
chr14-86130000-86135000	12	0.168
chr14-86135000-86140000	68	0.8912
chr14-86140000-86145000	22	0.4494
chr14-86145000-86150000	20	0.2556
chr14-86155000-86160000	20	0.16
chr14-86160000-86165000	35	0.4702
chr14-86165000-86170000	64	0.5352
chr14-86170000-86175000	74	0.8082
chr14-86175000-86180000	51	0.6846
chr14-86180000-86185000	47	0.4904
chr14-86185000-86190000	60	0.6064
chr14-86190000-86195000	23	0.2496
chr14-86195000-86200000	38	0.513
chr14-86200000-86205000	49	0.6456
chr14-86205000-86210000	29	0.3816
chr14-86210000-86215000	9	0.1232
chr14-86215000-86220000	24	0.4534
chr14-86220000-86225000	27	0.1886
chr14-86225000-86230000	46	0.453
chr14-86230000-86235000	33	0.7082
chr14-86235000-86240000	84	1
chr14-86240000-86245000	27	0.4964
chr14-86245000-86250000	44	0.5886
chr14-86250000-86255000	8	0.0588
chr14-86255000-86260000	8	0.1096
chr14-86260000-86265000	43	0.8482
chr14-86265000-86270000	58	0.9668
chr14-86270000-86275000	73	0.8322
chr14-86275000-86280000	47	0.6828
chr14-86280000-86285000	16	0.2764
chr14-86285000-86290000	26	0.31
chr14-86290000-86295000	15	0.1698
chr14-86295000-86300000	34	0.4516
chr14-86300000-86305000	14	0.2372
chr14-86305000-86310000	17	0.2954
chr14-86310000-86315000	80	0.6862
chr14-86315000-86320000	45	0.7778
chr14-86320000-86325000	18	0.2784
chr14-86325000-86330000	15	0.1724
chr14-86330000-86335000	25	0.3664
chr14-86335000-86340000	21	0.349
chr14-86340000-86345000	67	1
chr14-86345000-86350000	47	0.5162
chr14-86350000-86355000	7	0.0468
chr14-86355000-86360000	25	0.4356
chr14-86360000-86365000	48	0.533
chr14-86365000-86370000	46	0.4882
chr14-86370000-86375000	48	0.563
chr14-86375000-86380000	84	1
chr14-86380000-86385000	31	0.328
chr14-86385000-86390000	55	0.836
chr14-86390000-86395000	68	0.7536
chr14-86395000-86400000	32	0.538
chr14-86400000-86405000	16	0.322
chr14-86410000-86415000	4	0.0486
chr14-86415000-86420000	74	0.6654
chr14-86430000-86435000	15	0.3008
chr14-86435000-86440000	4	0.0568
chr14-86440000-86445000	6	0.0656
chr14-86445000-86450000	3	0.0684
chr14-86450000-86455000	30	0.2552
chr14-86460000-86465000	29	0.2904
chr14-86465000-86470000	17	0.27
chr14-86470000-86475000	48	0.7918
chr14-86475000-86480000	28	0.3914
chr14-86480000-86485000	36	0.6576
chr14-86485000-86490000	30	0.5948
chr14-86490000-86495000	29	0.414
chr14-86495000-86500000	41	0.5496
chr14-86505000-86510000	22	0.5196
chr14-86515000-86520000	33	0.3952
chr14-86520000-86525000	12	0.3358
chr14-86525000-86530000	2	0.0894
chr14-86530000-86535000	24	0.1524
chr14-86535000-86540000	8	0.1432
chr14-86540000-86545000	12	0.1776
chr14-86545000-86550000	21	0.2188
chr14-86550000-86555000	62	1
chr14-86555000-86560000	55	0.6918
chr14-86560000-86565000	27	0.4542
chr14-86565000-86570000	43	0.681
chr14-86570000-86575000	36	0.5088
chr14-86575000-86580000	22	0.2628
chr14-86580000-86585000	48	0.7188
chr14-86585000-86590000	28	0.5442
chr14-86590000-86595000	71	0.9136
chr14-86595000-86600000	39	0.528
chr14-86600000-86605000	52	0.4366
chr14-86605000-86610000	66	0.9948
chr14-86610000-86615000	64	1
chr14-86615000-86620000	30	0.392
chr14-86620000-86625000	56	0.778
chr14-86625000-86630000	35	0.5534
chr14-86630000-86635000	25	0.4222
chr14-86635000-86640000	46	0.5266
chr14-86640000-86645000	53	0.4618
chr14-86645000-86650000	55	0.9738
chr14-86650000-86655000	64	0.9064
chr14-86655000-86660000	12	0.2404
chr14-86660000-86665000	52	0.5384
chr14-86665000-86670000	22	0.4292
chr14-86670000-86675000	38	0.436
chr14-86675000-86680000	42	0.3976
chr14-86680000-86685000	12	0.1564
chr14-86685000-86690000	49	0.6962
chr14-86690000-86695000	8	0.2262
chr14-86695000-86700000	68	0.5496
chr14-86700000-86705000	60	0.3336
chr14-86705000-86710000	102	0.6992
chr14-86710000-86715000	7	0.1424
chr14-86715000-86720000	37	0.307
chr14-86720000-86725000	11	0.1916
chr14-86725000-86730000	50	0.473
chr14-86730000-86735000	95	0.905
chr14-86735000-86740000	95	0.8992
chr14-86740000-86745000	75	0.7946
chr14-86745000-86750000	117	0.9978
chr14-86750000-86755000	107	0.9898
chr14-86755000-86760000	31	0.6508
chr14-86760000-86765000	24	0.3552
chr14-86765000-86770000	9	0.0952
chr14-86770000-86775000	28	0.5074
chr14-86775000-86780000	68	0.9082
chr14-86780000-86785000	45	0.5326
chr14-86785000-86790000	7	0.0336
chr14-86790000-86795000	95	0.9468
chr14-86795000-86800000	16	0.1364
chr14-86805000-86810000	34	0.3096
chr14-86810000-86815000	82	0.9978
chr14-86815000-86820000	57	0.4808
chr14-86820000-86825000	13	0.1456
chr14-86825000-86830000	52	0.5916
chr14-86830000-86835000	98	0.818
chr14-86835000-86840000	28	0.3656
chr14-86840000-86845000	14	0.1712
chr14-86845000-86850000	20	0.3184
chr14-86850000-86855000	14	0.177
chr14-86855000-86860000	29	0.2314
chr14-86860000-86865000	54	0.5596
chr14-86865000-86870000	16	0.2696
chr14-86875000-86880000	48	0.7192
chr14-86880000-86885000	52	0.5568
chr14-86885000-86890000	9	0.236
chr14-86890000-86895000	13	0.317
chr14-86895000-86900000	15	0.1666
chr14-86900000-86905000	16	0.469
chr14-86905000-86910000	40	0.7748
chr14-86910000-86915000	12	0.2666
chr14-86930000-86935000	27	0.4318
chr14-86935000-86940000	7	0.2032
chr14-86940000-86945000	16	0.3808
chr14-86945000-86950000	7	0.0044
chr14-86950000-86955000	22	0.1096
chr14-86955000-86960000	6	0.0994
chr14-86965000-86970000	20	0.3476
chr14-86970000-86975000	16	0.1522
chr14-86985000-86990000	10	0.142
chr14-86990000-86995000	6	0.2728
chr14-86995000-87000000	7	0.2714
chr14-87000000-87005000	6	0.1782
chr14-87005000-87010000	14	0.1116
chr14-87010000-87015000	24	0.3884
chr14-87015000-87020000	16	0.2504
chr14-87020000-87025000	58	1
chr14-87025000-87030000	1	0.0702
chr14-87035000-87040000	18	0.2826
chr14-87040000-87045000	13	0.2136
chr14-87045000-87050000	5	0.0604
chr14-87065000-87070000	8	0.1196
chr14-87070000-87075000	6	0.0744
chr14-87075000-87080000	10	0.2298
chr14-87080000-87085000	6	0.0552
chr14-87085000-87090000	10	0.128
chr14-87090000-87095000	8	0.1814
chr14-87100000-87105000	20	0.4084
chr14-87105000-87110000	46	0.5772
chr14-87110000-87115000	3	0.0812
chr14-87120000-87125000	10	0.0924
chr14-87145000-87150000	9	0.1526
chr14-87165000-87170000	10	0.2838
chr14-87170000-87175000	10	0.3524
chr14-87175000-87180000	8	0.1916
chr14-87185000-87190000	14	0.259
chr14-87190000-87195000	5	0.1532
chr14-87220000-87225000	10	0.0896
chr14-87225000-87230000	1	0.0638
chr14-87230000-87235000	43	0.6106
chr14-87235000-87240000	62	0.999
chr14-87240000-87245000	19	0.499
chr14-87250000-87255000	20	0.3312
chr14-87255000-87260000	16	0.1932
chr14-87260000-87265000	28	0.4618
chr14-87265000-87270000	22	0.314
chr14-87270000-87275000	46	0.7208
chr14-87275000-87280000	49	0.6704
chr14-87280000-87285000	20	0.3796
chr14-87285000-87290000	38	0.3692
chr14-87290000-87295000	12	0.1004
chr14-87295000-87300000	34	0.6616
chr14-87300000-87305000	16	0.3912
chr14-87305000-87310000	24	0.411
chr14-87310000-87315000	13	0.2308
chr14-87315000-87320000	62	0.9164
chr14-87330000-87335000	14	0.214
chr14-87335000-87340000	17	0.31
chr14-87340000-87345000	42	0.3628
chr14-87345000-87350000	17	0.189
chr14-87350000-87355000	49	0.4884
chr14-87355000-87360000	69	1
chr14-87360000-87365000	84	0.7064
chr14-87365000-87370000	33	0.5084
chr14-87370000-87375000	8	0.1372
chr14-87375000-87380000	10	0.2172
chr14-87385000-87390000	41	0.5488
chr14-87390000-87395000	4	0.1456
chr14-87395000-87400000	20	0.2472
chr14-87400000-87405000	9	0.2832
chr14-87405000-87410000	43	0.5588
chr14-87410000-87415000	45	0.8802
chr14-87415000-87420000	114	1
chr14-87420000-87425000	44	0.8828
chr14-87425000-87430000	69	0.9756
chr14-87430000-87435000	38	0.4596
chr14-87440000-87445000	8	0.1214
chr14-87445000-87450000	20	0.3672
chr14-87450000-87455000	1	0.0298
chr14-87460000-87465000	20	0.5148
chr14-87465000-87470000	8	0.1676
chr14-87470000-87475000	18	0.2424
chr14-87485000-87490000	9	0.3198
chr14-87490000-87495000	5	0.092
chr14-87495000-87500000	4	0.0738
chr14-87500000-87505000	2	0.26
chr14-87505000-87510000	18	0.3748
chr14-87515000-87520000	9	0.1476
chr14-87520000-87525000	26	0.5732
chr14-87525000-87530000	8	0.099
chr14-87530000-87535000	16	0.342
chr14-87540000-87545000	14	0.221
chr14-87545000-87550000	7	0.129
chr14-87555000-87560000	17	0.3688
chr14-87560000-87565000	23	0.4526
chr14-87575000-87580000	15	0.2776
chr14-87600000-87605000	4	0.1286
chr14-87605000-87610000	34	0.528
chr14-87610000-87615000	10	0.1118
chr14-87615000-87620000	16	0.1124
chr14-87620000-87625000	31	0.4964
chr14-87625000-87630000	12	0.1796
chr14-87630000-87635000	20	0.2708
chr14-87645000-87650000	22	0.2868
chr14-87650000-87655000	15	0.2096
chr14-87685000-87690000	9	0.2332
chr14-87720000-87725000	17	0.4968
chr14-87725000-87730000	18	0.5288
chr14-87750000-87755000	16	0.0692
chr14-87755000-87760000	15	0.205
chr14-87765000-87770000	10	0.1672
chr14-87770000-87775000	24	0.3874
chr14-87775000-87780000	68	0.9564
chr14-87780000-87785000	38	0.4428
chr14-87785000-87790000	54	0.9206
chr14-87800000-87805000	10	0.0918
chr14-87805000-87810000	32	0.3996
chr14-87810000-87815000	42	0.4132
chr14-87825000-87830000	12	0.2352
chr14-87830000-87835000	7	0.2664
chr14-87845000-87850000	2	0.0736
chr14-87850000-87855000	5	0.0372
chr14-87855000-87860000	42	1
chr14-87860000-87865000	5	0.3068
chr14-87880000-87885000	12	0.2088
chr14-87905000-87910000	3	0.101
chr14-87910000-87915000	118	1
chr14-87915000-87920000	32	0.6714
chr14-88045000-88050000	17	0.3278
chr14-88050000-88055000	12	0.477
chr14-88055000-88060000	12	0.5258
chr14-88065000-88070000	30	0.3472
chr14-88070000-88075000	112	1
chr14-88075000-88080000	44	0.7716
chr14-88080000-88085000	4	0.0462
chr14-88100000-88105000	19	0.3992
chr14-88105000-88110000	20	0.5632
chr14-88115000-88120000	10	0.1994
chr14-88135000-88140000	4	0.0162
chr14-88140000-88145000	16	0.1944
chr14-88160000-88165000	7	0.1194
chr14-88200000-88205000	6	0.0562
chr14-88205000-88210000	7	0.1594
chr14-88260000-88265000	6	0.0958
chr14-88265000-88270000	11	0.1928
chr14-88280000-88285000	7	0.2002
chr14-88290000-88295000	5	0.1644
chr14-88295000-88300000	5	0.0228
chr14-88300000-88305000	11	0.257
chr14-88355000-88360000	32	0.4604
chr14-88360000-88365000	56	0.696
chr14-88370000-88375000	39	1
chr14-88385000-88390000	2	0.0232
chr14-88395000-88400000	50	0.8384
chr14-88400000-88405000	66	1
chr14-88405000-88410000	28	0.677
chr14-88410000-88415000	67	1
chr14-88445000-88450000	53	0.9922
chr14-88450000-88455000	51	0.713
chr14-88455000-88460000	96	1
chr14-88460000-88465000	32	0.3692
chr14-88495000-88500000	5	0.1132
chr14-88500000-88505000	24	0.2288
chr14-88520000-88525000	7	0.075
chr14-88525000-88530000	48	1
chr14-88530000-88535000	10	0.2552
chr14-88635000-88640000	9	0.1416
chr14-88640000-88645000	14	0.3226
chr14-88645000-88650000	13	0.1388
chr14-88655000-88660000	6	0.0954
chr14-88670000-88675000	44	0.796
chr14-88675000-88680000	52	0.9452
chr14-88700000-88705000	5	0.0492
chr14-88725000-88730000	4	0.227
chr14-88760000-88765000	28	0.513
chr14-88765000-88770000	23	0.331
chr14-88770000-88775000	23	0.3596
chr14-88780000-88785000	18	0.5434
chr14-88830000-88835000	4	0.1078
chr14-88895000-88900000	10	0.1618
chr14-88910000-88915000	11	0.198
chr14-88920000-88925000	17	0.2774
chr14-88925000-88930000	8	0.2102
chr14-88945000-88950000	14	0.265
chr14-88950000-88955000	27	0.6874
chr14-88955000-88960000	5	0.0674
chr14-88970000-88975000	20	0.4424
chr14-88980000-88985000	4	0.0682
chr14-88985000-88990000	15	0.1752
chr14-88990000-88995000	22	0.2142
chr14-88995000-89000000	16	0.2896
chr14-89000000-89005000	18	0.3508
chr14-89005000-89010000	34	0.8816
chr14-89010000-89015000	48	0.5156
chr14-89015000-89020000	9	0.2328
chr14-89020000-89025000	8	0.1878
chr14-89030000-89035000	13	0.2824
chr14-89035000-89040000	4	0.069
chr14-89040000-89045000	4	0.0862
chr14-89050000-89055000	49	0.8614
chr14-89055000-89060000	13	0.1856
chr14-89060000-89065000	21	0.545
chr14-89085000-89090000	16	0.1638
chr14-89095000-89100000	33	0.585
chr14-89100000-89105000	52	1
chr14-89105000-89110000	4	0.0562
chr14-89115000-89120000	18	0.1684
chr14-89120000-89125000	5	0.028
chr14-89130000-89135000	5	0.0824
chr14-89135000-89140000	21	0.3878
chr14-89140000-89145000	4	0.1668
chr14-89145000-89150000	11	0.1628
chr14-89150000-89155000	13	0.1596
chr14-89165000-89170000	29	0.2994
chr14-89170000-89175000	52	0.8022
chr14-89180000-89185000	3	0.0392
chr14-89195000-89200000	16	0.2634
chr14-89200000-89205000	6	0.1232
chr14-89205000-89210000	12	0.1912
chr14-89210000-89215000	2	0.055
chr14-89220000-89225000	16	0.2788
chr14-89225000-89230000	18	0.3086
chr14-89230000-89235000	9	0.1194
chr14-89250000-89255000	14	0.1202
chr14-89255000-89260000	7	0.2202
chr14-89260000-89265000	12	0.238
chr14-89265000-89270000	14	0.2264
chr14-89270000-89275000	19	0.2666
chr14-89275000-89280000	9	0.2214
chr14-89300000-89305000	6	0.114
chr14-89310000-89315000	26	0.5734
chr14-89315000-89320000	48	0.5384
chr14-89320000-89325000	21	0.248
chr14-89340000-89345000	5	0.0844
chr14-89345000-89350000	37	0.4874
chr14-89360000-89365000	10	0.1628
chr14-89365000-89370000	33	0.3032
chr14-89370000-89375000	66	0.4672
chr14-89375000-89380000	99	0.826
chr14-89380000-89385000	52	0.4686
chr14-89385000-89390000	9	0.1118
chr14-89400000-89405000	9	0.117
chr14-89405000-89410000	7	0.1804
chr14-89410000-89415000	4	0.0698
chr14-89430000-89435000	6	0.0662
chr14-89435000-89440000	38	0.637
chr14-89440000-89445000	5	0.1208
chr14-89450000-89455000	5	0.1224
chr14-89495000-89500000	9	0.066
chr14-89505000-89510000	14	0.379
chr14-89515000-89520000	4	0.0584
chr14-89520000-89525000	43	0.6386
chr14-89525000-89530000	41	0.8344
chr14-89540000-89545000	15	0.07
chr14-89545000-89550000	6	0.109
chr14-89550000-89555000	1	0.0444
chr14-89555000-89560000	11	0.1728
chr14-89560000-89565000	11	0.1568
chr14-89565000-89570000	2	0.1176
chr14-89570000-89575000	2	0.048
chr14-89575000-89580000	18	0.3008
chr14-89585000-89590000	31	0.3756
chr14-89590000-89595000	57	0.84
chr14-89595000-89600000	99	1
chr14-89600000-89605000	66	0.5198
chr14-89605000-89610000	74	0.742
chr14-89610000-89615000	13	0.1258
chr14-89620000-89625000	22	0.2844
chr14-89625000-89630000	41	0.3508
chr14-89630000-89635000	38	0.4224
chr14-89635000-89640000	50	0.6968
chr14-89640000-89645000	20	0.4764
chr14-89645000-89650000	8	0.051
chr14-89650000-89655000	4	0.0582
chr14-89660000-89665000	12	0.3362
chr14-89665000-89670000	36	0.5428
chr14-89680000-89685000	28	0.3808
chr14-89685000-89690000	39	0.5144
chr14-89690000-89695000	54	0.8228
chr14-89695000-89700000	24	0.4274
chr14-89700000-89705000	30	0.2776
chr14-89705000-89710000	62	0.6788
chr14-89710000-89715000	61	0.598
chr14-89715000-89720000	65	0.6924
chr14-89720000-89725000	28	0.431
chr14-89725000-89730000	56	0.5116
chr14-89730000-89735000	4	0.0648
chr14-89735000-89740000	17	0.3106
chr14-89740000-89745000	59	0.654
chr14-89745000-89750000	49	0.707
chr14-89760000-89765000	12	0.1254
chr14-89775000-89780000	13	0.3062
chr14-89840000-89845000	14	0.2558
chr14-89850000-89855000	22	0.0816
chr14-89855000-89860000	12	0.3562
chr14-89860000-89865000	10	0.1484
chr14-89865000-89870000	21	0.3138
chr14-89870000-89875000	42	0.7078
chr14-89875000-89880000	27	0.3724
chr14-89880000-89885000	4	0.069
chr14-89945000-89950000	20	0.3444
chr14-89950000-89955000	7	0.2474
chr14-90010000-90015000	11	0.134
chr14-90110000-90115000	5	0.0326
chr14-90115000-90120000	31	0.8004
chr14-90120000-90125000	17	0.212
chr14-90145000-90150000	6	0.0856
chr14-90150000-90155000	41	0.6722
chr14-90155000-90160000	50	0.6786
chr14-90160000-90165000	30	0.5542
chr14-90200000-90205000	24	0.308
chr14-90205000-90210000	51	0.8388
chr14-90210000-90215000	108	1
chr14-90215000-90220000	41	0.8236
chr14-90220000-90225000	64	1
chr14-90225000-90230000	32	0.66
chr14-90230000-90235000	59	0.898
chr14-90235000-90240000	61	0.7112
chr14-90240000-90245000	75	0.9992
chr14-90245000-90250000	54	0.8758
chr14-90250000-90255000	42	0.768
chr14-90255000-90260000	6	0.2152
chr14-90315000-90320000	7	0.1386
chr14-90320000-90325000	6	0.1716
chr14-90325000-90330000	13	0.2502
chr14-90330000-90335000	11	0.175
chr14-90335000-90340000	4	0.122
chr14-90340000-90345000	3	0.0388
chr14-90415000-90420000	10	0.1304
chr14-90420000-90425000	22	0.6104
chr14-90445000-90450000	9	0.0764
chr14-90450000-90455000	4	0.0246
chr14-90460000-90465000	4	0.0786
chr14-90465000-90470000	46	0.9636
chr14-90470000-90475000	27	0.447
chr14-90495000-90500000	2	0.0162
chr14-90500000-90505000	2	0.0732
chr14-90520000-90525000	2	0.1308
chr14-90525000-90530000	20	0.2964
chr14-90530000-90535000	30	0.3076
chr14-90545000-90550000	2	0.0538
chr14-90575000-90580000	2	0.097
chr14-90620000-90625000	9	0.104
chr14-90625000-90630000	4	0.0958
chr14-90655000-90660000	1	0.0226
chr14-90660000-90665000	4	0.1576
chr14-90665000-90670000	1	0.096
chr14-90745000-90750000	24	0.6088
chr14-90750000-90755000	36	0.4256
chr14-90755000-90760000	9	0.2406
chr14-90760000-90765000	47	0.5518
chr14-90765000-90770000	59	0.8526
chr14-90775000-90780000	6	0.1238
chr14-90815000-90820000	6	0.1152
chr14-90820000-90825000	77	0.6188
chr14-90825000-90830000	24	0.3668
chr14-90830000-90835000	22	0.5074
chr14-90880000-90885000	12	0.2244
chr14-90930000-90935000	12	0.2072
chr14-90935000-90940000	56	0.5756
chr14-90940000-90945000	37	0.3182
chr14-90945000-90950000	6	0.0282
chr14-90950000-90955000	89	0.9818
chr14-90955000-90960000	90	0.9006
chr14-90960000-90965000	58	0.5644
chr14-91055000-91060000	3	0.1226
chr14-91085000-91090000	2	0.0876
chr14-91115000-91120000	10	0.12
chr14-91120000-91125000	36	0.609
chr14-91125000-91130000	54	0.666
chr14-91130000-91135000	18	0.3178
chr14-91225000-91230000	3	0.0146
chr14-91230000-91235000	14	0.1948
chr14-91235000-91240000	22	0.4776
chr14-91240000-91245000	12	0.2084
chr14-91425000-91430000	21	0.5448
chr14-91430000-91435000	80	0.9778
chr14-91435000-91440000	105	0.9914
chr14-91440000-91445000	32	0.3332
chr14-91520000-91525000	30	0.5838
chr14-91525000-91530000	22	0.2672
chr14-91535000-91540000	17	0.2876
chr14-91585000-91590000	9	0.27
chr14-91590000-91595000	28	0.4562
chr14-91635000-91640000	5	0.1198
chr14-91640000-91645000	33	0.9992
chr14-91670000-91675000	20	0.1482
chr14-91675000-91680000	94	1
chr14-91680000-91685000	25	0.634
chr14-91685000-91690000	44	0.792
chr14-91690000-91695000	13	0.2636
chr14-91695000-91700000	48	1
chr14-91700000-91705000	13	0.1954
chr14-91705000-91710000	5	0.0754
chr14-91750000-91755000	10	0.0844
chr14-91755000-91760000	32	0.424
chr14-91760000-91765000	42	0.486
chr14-91770000-91775000	11	0.2364
chr14-91775000-91780000	8	0.2858
chr14-91795000-91800000	1	0.0346
chr14-91800000-91805000	65	0.5818
chr14-91805000-91810000	107	0.8302
chr14-91810000-91815000	4	0.0538
chr14-91815000-91820000	41	0.7674
chr14-91820000-91825000	32	0.482
chr14-91830000-91835000	6	0.3648
chr14-91840000-91845000	8	0.0858
chr14-91845000-91850000	8	0.1038
chr14-91870000-91875000	23	0.2772
chr14-91880000-91885000	5	0.2624
chr14-91890000-91895000	8	0.1524
chr14-91895000-91900000	8	0.1188
chr14-91900000-91905000	18	0.3356
chr14-91905000-91910000	9	0.2256
chr14-91925000-91930000	1	0.024
chr14-92040000-92045000	57	0.5752
chr14-92045000-92050000	125	0.9962
chr14-92050000-92055000	31	0.2982
chr14-92175000-92180000	8	0.1194
chr14-92180000-92185000	28	0.4292
chr14-92185000-92190000	42	0.4964
chr14-92190000-92195000	32	0.4112
chr14-92195000-92200000	26	0.4044
chr14-92200000-92205000	36	0.6976
chr14-92205000-92210000	14	0.2654
chr14-92210000-92215000	41	0.4424
chr14-92215000-92220000	39	0.8586
chr14-92225000-92230000	51	0.668
chr14-92230000-92235000	84	0.9478
chr14-92235000-92240000	42	0.4352
chr14-92240000-92245000	80	0.604
chr14-92245000-92250000	91	0.8206
chr14-92250000-92255000	40	0.5132
chr14-92255000-92260000	50	0.6472
chr14-92260000-92265000	18	0.3582
chr14-92265000-92270000	66	0.7878
chr14-92270000-92275000	46	0.6172
chr14-92275000-92280000	13	0.2272
chr14-92280000-92285000	42	0.477
chr14-92285000-92290000	43	0.5108
chr14-92290000-92295000	2	0.005
chr14-92295000-92300000	13	0.1978
chr14-92300000-92305000	31	0.3584
chr14-92305000-92310000	42	0.5548
chr14-92310000-92315000	20	0.2532
chr14-92315000-92320000	2	0.0202
chr14-92330000-92335000	13	0.2556
chr14-92360000-92365000	3	0.0816
chr14-92365000-92370000	25	0.4894
chr14-92370000-92375000	18	0.4876
chr14-92375000-92380000	6	0.1978
chr14-92380000-92385000	8	0.1076
chr14-92385000-92390000	11	0.3192
chr14-92390000-92395000	26	0.3182
chr14-92395000-92400000	28	0.2782
chr14-92400000-92405000	58	0.4462
chr14-92405000-92410000	106	0.669
chr14-92410000-92415000	40	0.4124
chr14-92415000-92420000	39	0.4926
chr14-92420000-92425000	60	0.5892
chr14-92425000-92430000	48	0.5194
chr14-92430000-92435000	26	0.3612
chr14-92435000-92440000	26	0.5078
chr14-92440000-92445000	40	0.4116
chr14-92445000-92450000	18	0.2572
chr14-92455000-92460000	2	0.1352
chr14-92460000-92465000	32	0.4196
chr14-92465000-92470000	82	0.6916
chr14-92470000-92475000	28	0.5944
chr14-92475000-92480000	76	0.9368
chr14-92480000-92485000	44	0.5148
chr14-92485000-92490000	20	0.4392
chr14-92490000-92495000	9	0.108
chr14-92495000-92500000	12	0.252
chr14-92500000-92505000	4	0.0272
chr14-92515000-92520000	1	0.0424
chr14-92520000-92525000	23	0.164
chr14-92525000-92530000	2	0.0628
chr14-92540000-92545000	9	0.1392
chr14-92560000-92565000	4	0.06
chr14-92565000-92570000	20	0.3682
chr14-92570000-92575000	23	0.3728
chr14-92575000-92580000	22	0.3678
chr14-92580000-92585000	52	0.7432
chr14-92585000-92590000	28	0.3818
chr14-92595000-92600000	21	0.3224
chr14-92600000-92605000	19	0.232
chr14-92605000-92610000	97	0.7438
chr14-92610000-92615000	48	0.4716
chr14-92615000-92620000	74	0.82
chr14-92620000-92625000	180	0.9904
chr14-92625000-92630000	213	0.9516
chr14-92630000-92635000	51	0.389
chr14-92635000-92640000	16	0.1978
chr14-92640000-92645000	9	0.2408
