peak_id	chromosome	start	end	annotated_element
9132	chr10	13979454	13979709	unrepeat
9133	chr10	13982511	13985763	LINE
9134	chr10	13988185	14005722	LINE
9135	chr10	14008354	14008956	unrepeat
9136	chr10	14012054	14019614	LINE
9137	chr10	14030940	14032845	SINE
9138	chr10	14045732	14077992	LINE
9139	chr10	14080110	14081938	SINE
9140	chr10	14106980	14107377	LINE
9141	chr10	14109820	14111567	LINE
9142	chr10	14114170	14115056	unrepeat
9143	chr10	14136510	14138610	LINE
9144	chr10	14141022	14141171	unrepeat
9145	chr10	14143690	14145416	LINE
9146	chr10	14147619	14160099	LINE
9147	chr10	14169835	14171385	Simple_repeat
9148	chr10	14174230	14184491	LINE
9149	chr10	14188643	14192496	LTR
9150	chr10	14195517	14196209	Simple_repeat
9151	chr10	14199343	14201214	LINE
9152	chr10	14203411	14203755	unrepeat
9153	chr10	14216966	14217115	unrepeat
9154	chr10	14226529	14226718	LTR
9155	chr10	14236533	14237914	SINE
9156	chr10	14240118	14242064	Simple_repeat
9157	chr10	14245356	14247044	LTR
9158	chr10	14249211	14251425	LINE
9159	chr10	14265642	14265800	unrepeat
9160	chr10	14268606	14270236	LTR
9161	chr10	14272364	14274354	LINE
9162	chr10	14285226	14291117	LINE
9163	chr10	14307206	14307355	unrepeat
9164	chr10	14320950	14321099	LINE
9165	chr10	14338358	14338507	LINE
9166	chr10	14345786	14347898	LTR
9167	chr10	14369581	14369740	LTR
9168	chr10	14372151	14378809	LINE
9169	chr10	14381083	14402206	LINE
9170	chr10	14404354	14405093	LINE
9171	chr10	14418381	14419621	LTR
9172	chr10	14422406	14425485	LINE
9173	chr10	14448327	14453377	LINE
9174	chr10	14456362	14465518	LINE
9175	chr10	14468393	14468542	unrepeat
9176	chr10	14471862	14473309	Simple_repeat
9177	chr10	14480885	14481878	LTR
9178	chr10	14484501	14489607	LINE
9179	chr10	14493494	14494931	LINE
9180	chr10	14506698	14517748	LINE
9181	chr10	14552441	14553089	SINE
9182	chr10	14565745	14572826	LINE
9183	chr10	14575524	14575750	OthersRepeat
9184	chr10	14583433	14587363	LTR
9185	chr10	14591194	14592902	LINE
9186	chr10	14594948	14595108	LINE
9187	chr10	14606414	14606678	LTR
9188	chr10	14616613	14620287	LINE
9189	chr10	14623407	14625343	SINE
9190	chr10	14637244	14647845	LINE
9191	chr10	14649967	14695981	LINE
9192	chr10	14698614	14699836	LTR
9193	chr10	14701888	14731012	LINE
9194	chr10	14735824	14754496	LINE
9195	chr10	14772251	14772400	SINE
9196	chr10	14776797	14777919	LINE
9197	chr10	14781582	14797697	LINE
9198	chr10	14800818	14800987	unrepeat
9199	chr10	14831424	14831573	Simple_repeat
9200	chr10	14905430	14905886	unrepeat
9201	chr10	14908002	14914404	LINE
9202	chr10	14916915	14918940	LINE
9203	chr10	14978584	14979771	Satellite
9204	chr10	14984686	14985659	Satellite
9205	chr10	14990358	14992131	LTR
9206	chr10	14994415	15012300	LINE
9207	chr10	15026982	15027761	LTR
9208	chr10	15035449	15045886	LINE
9209	chr10	15059266	15062137	LINE
9210	chr10	15064142	15066529	SINE
9211	chr10	15071383	15072923	LINE
9212	chr10	15075783	15076028	SINE
9213	chr10	15144807	15144956	LINE
9214	chr10	15147881	15149121	LINE
9215	chr10	15155706	15155855	OthersRepeat
9216	chr10	15181635	15184279	LTR
9217	chr10	15193065	15193214	unrepeat
9218	chr10	15216211	15216465	unrepeat
9219	chr10	15218905	15226956	LINE
9220	chr10	15245646	15247546	LINE
9221	chr10	15266276	15267635	LTR
9222	chr10	15269889	15270704	LINE
9223	chr10	15280432	15286398	LINE
9224	chr10	15316866	15320971	LINE
9225	chr10	15342984	15343461	SINE
9226	chr10	15380648	15380975	LINE
9227	chr10	15419541	15420889	OthersRepeat
9228	chr10	15440477	15440626	unrepeat
9229	chr10	15461255	15461404	SINE
9230	chr10	15497246	15498140	unrepeat
9231	chr10	15550320	15551961	unrepeat
9232	chr10	15666814	15666963	LINE
9233	chr10	15729893	15733788	LINE
9234	chr10	15743859	15744751	LTR
9235	chr10	15756558	15758367	LINE
9236	chr10	15760537	15761291	unrepeat
9237	chr10	15764138	15764528	unrepeat
9238	chr10	15767246	15772937	LINE
9239	chr10	15847088	15857354	LINE
9240	chr10	15859961	15861578	SINE
9241	chr10	15877880	15878029	LINE
9242	chr10	15893772	15894127	Simple_repeat
9243	chr10	15915311	15917377	LINE
9244	chr10	15946290	15947729	LINE
9245	chr10	15951266	15951595	SINE
9246	chr10	15978459	15978608	unrepeat
9247	chr10	15989900	15991406	SINE
9248	chr10	16012892	16013928	LTR
9249	chr10	16053181	16053966	LINE
9250	chr10	16083069	16085240	LINE
9251	chr10	16146366	16148037	LINE
9252	chr10	16162689	16164042	LINE
9253	chr10	16166343	16175587	LTR
9254	chr10	16188798	16194768	LINE
9255	chr10	16207185	16221832	LINE
9256	chr10	16230527	16233733	SINE
9257	chr10	16254500	16255861	LINE
9258	chr10	16268255	16268404	unrepeat
9259	chr10	16283471	16286266	LINE
9260	chr10	16288702	16292480	LINE
9261	chr10	16297927	16299974	LINE
9262	chr10	16302636	16303724	LINE
9263	chr10	16306929	16307768	unrepeat
9264	chr10	16349673	16350547	LINE
9265	chr10	16361322	16363552	LTR
9266	chr10	16365971	16366230	LTR
9267	chr10	16382506	16385459	SINE
9268	chr10	16400337	16401882	SINE
9269	chr10	16420804	16423485	SINE
9270	chr10	16425905	16426293	SINE
9271	chr10	16447224	16449250	LTR
9272	chr10	16541626	16543323	LTR
9273	chr10	16552824	16570534	LINE
9274	chr10	16572588	16579327	LINE
9275	chr10	16582042	16583564	LINE
9276	chr10	16612558	16613469	unrepeat
9277	chr10	16615490	16621946	LINE
9278	chr10	16623949	16629878	SINE
9279	chr10	16636612	16637123	LINE
9280	chr10	16647447	16651294	LINE
9281	chr10	16693199	16693348	unrepeat
9282	chr10	16703175	16706728	LINE
9283	chr10	16709403	16739458	LINE
9284	chr10	16783727	16799180	LINE
9285	chr10	16802299	16806080	LINE
9286	chr10	16813662	16823467	LINE
9287	chr10	16964882	16967844	LINE
9288	chr10	16970643	16972475	LINE
9289	chr10	16981551	16981701	LTR
9290	chr10	16989384	16989533	unrepeat
9291	chr10	16997838	16999065	LTR
9292	chr10	17002591	17019155	LINE
9293	chr10	17041269	17041418	Simple_repeat
9294	chr10	17055993	17058163	LINE
9295	chr10	17073721	17074506	LINE
9296	chr10	17094622	17099884	LINE
9297	chr10	17190950	17194724	LINE
9298	chr10	17212691	17213105	LTR
9299	chr10	17218939	17219988	LINE
9300	chr10	17239940	17253186	LINE
9301	chr10	17259120	17264252	LTR
9302	chr10	17271778	17284825	LINE
9303	chr10	17293743	17300932	LTR
9304	chr10	17304247	17304396	Satellite
9305	chr10	17337246	17347892	LINE
9306	chr10	17351207	17352052	LINE
9307	chr10	17354616	17355190	LINE
9308	chr10	17375273	17379502	LINE
9309	chr10	17381650	17382540	LTR
9310	chr10	17385415	17386925	LTR
9311	chr10	17389359	17393753	LINE
9312	chr10	17398868	17399017	OthersRepeat
9313	chr10	17401648	17407132	LTR
9314	chr10	17415779	17420919	LINE
9315	chr10	17423416	17423980	unrepeat
9316	chr10	17432288	17449510	LINE
9317	chr10	17451977	17452126	unrepeat
9318	chr10	17461696	17497297	LINE
9319	chr10	17502646	17530400	LINE
9320	chr10	17533074	17541682	LINE
9321	chr10	17543692	17550702	LINE
9322	chr10	17561564	17564866	LTR
9323	chr10	17567294	17579280	LINE
9324	chr10	17588078	17589932	SINE
9325	chr10	17594115	17594264	unrepeat
9326	chr10	17621378	17621527	LINE
9327	chr10	17643150	17658930	LINE
9328	chr10	17664569	17668869	LINE
9329	chr10	17671097	17676680	LINE
9330	chr10	17721545	17723368	LINE
9331	chr10	17749289	17752360	LINE
9332	chr10	17755362	17757925	SINE
9333	chr10	17759984	17763396	LINE
9334	chr10	17765772	17769355	LINE
9335	chr10	17790326	17792287	LINE
9336	chr10	17802207	17802356	unrepeat
9337	chr10	17824445	17825692	SINE
9338	chr10	17827897	17829056	SINE
9339	chr10	17849010	17856920	LINE
9340	chr10	17859378	17868262	LINE
9341	chr10	17871895	17872731	unrepeat
9342	chr10	17882027	17888424	LINE
9343	chr10	17896301	17904741	LINE
9344	chr10	17911881	17930959	LINE
9345	chr10	17935002	17936217	LINE
9346	chr10	17938337	17948910	LINE
9347	chr10	17951155	17968062	LINE
9348	chr10	17970609	17982720	LINE
9349	chr10	17985074	18036639	LINE
9350	chr10	18039052	18064069	LINE
9351	chr10	18084351	18091781	LINE
9352	chr10	18093903	18098276	LTR
9353	chr10	18102451	18104404	LTR
9354	chr10	18106672	18108679	LINE
9355	chr10	18134456	18134764	LINE
9356	chr10	18145079	18145925	unrepeat
9357	chr10	18148157	18151109	SINE
9358	chr10	18169199	18170675	LTR
9359	chr10	18183503	18185665	LINE
9360	chr10	18188272	18189753	LINE
9361	chr10	18204689	18205242	LINE
9362	chr10	18213073	18214081	SINE
9363	chr10	18242070	18251658	LINE
9364	chr10	18277828	18284300	LINE
9365	chr10	18287971	18290305	LTR
9366	chr10	18294192	18296493	LINE
9367	chr10	18319763	18320005	LINE
9368	chr10	18325304	18325875	Simple_repeat
9369	chr10	18331126	18331778	SINE
9370	chr10	18369926	18372458	LINE
9371	chr10	18375839	18376115	LINE
9372	chr10	18413821	18416723	LINE
9373	chr10	18419004	18420364	LTR
9374	chr10	18427100	18429108	LINE
9375	chr10	18431516	18439870	LINE
9376	chr10	18448996	18449145	unrepeat
9377	chr10	18451472	18452778	SINE
9378	chr10	18475427	18476981	LTR
9379	chr10	18479110	18479540	LTR
9380	chr10	18489951	18490982	SINE
9381	chr10	18493104	18493296	unrepeat
9382	chr10	18503587	18505483	SINE
9383	chr10	18525553	18526425	LINE
9384	chr10	18549035	18551764	LINE
9385	chr10	18554110	18583470	LINE
9386	chr10	18585677	18592639	LINE
9387	chr10	18626087	18633642	LINE
9388	chr10	18687305	18687527	LINE
9389	chr10	18697719	18701382	LINE
9390	chr10	18703459	18705659	SINE
9391	chr10	18730413	18730603	SINE
9392	chr10	18732846	18741784	LINE
9393	chr10	18743905	18746683	LINE
9394	chr10	18752696	18755360	LTR
9395	chr10	18762813	18770705	LINE
9396	chr10	18784333	18788305	SINE
9397	chr10	18792691	18794647	SINE
9398	chr10	18797448	18798398	SINE
9399	chr10	18800880	18801029	LINE
9400	chr10	18804200	18804549	LTR
9401	chr10	18809939	18816695	LINE
9402	chr10	18818788	18824290	LINE
9403	chr10	18830327	18843047	LINE
9404	chr10	18848464	18854041	LINE
9405	chr10	18858431	18859481	LINE
9406	chr10	18863272	18864944	LINE
9407	chr10	18870926	18871128	unrepeat
9408	chr10	18873691	18877199	LINE
9409	chr10	18887602	18897229	LINE
9410	chr10	18913963	18914249	unrepeat
9411	chr10	18917428	18918171	SINE
9412	chr10	18921206	18923417	LINE
9413	chr10	18930593	18937543	LINE
9414	chr10	18951979	18955114	LINE
9415	chr10	18957362	19004769	LINE
9416	chr10	19006877	19016165	LINE
9417	chr10	19018668	19027626	LINE
9418	chr10	19030195	19033446	LINE
9419	chr10	19035526	19035781	LINE
9420	chr10	19053951	19063935	LINE
9421	chr10	19066396	19098269	LINE
9422	chr10	19103169	19130137	LINE
9423	chr10	19135396	19152321	LINE
9424	chr10	19154452	19164840	LINE
9425	chr10	19173860	19174366	LTR
9426	chr10	19176568	19178721	LTR
9427	chr10	19181193	19184873	LTR
9428	chr10	19186885	19209436	LINE
9429	chr10	19211803	19213467	LINE
9430	chr10	19216682	19216831	SINE
9431	chr10	19219101	19246710	LINE
9432	chr10	19248775	19286035	LINE
9433	chr10	19288070	19302816	LINE
9434	chr10	19306277	19308595	LINE
9435	chr10	19310619	19311083	unrepeat
9436	chr10	19319315	19350630	LINE
9437	chr10	19360387	19364824	LINE
9438	chr10	19374262	19376385	LINE
9439	chr10	19386077	19392159	LINE
9440	chr10	19395055	19397803	LTR
9441	chr10	19400401	19407474	LINE
9442	chr10	19410743	19411968	LINE
9443	chr10	19414644	19423148	LINE
9444	chr10	19425340	19425489	Simple_repeat
9445	chr10	19428056	19429929	SINE
9446	chr10	19435370	19450938	LINE
9447	chr10	19457450	19463868	LINE
9448	chr10	19470868	19472232	LINE
9449	chr10	19474828	19484895	LINE
9450	chr10	19488574	19489115	unrepeat
9451	chr10	19491178	19491386	LINE
9452	chr10	19500996	19505018	LINE
9453	chr10	19507338	19510990	LINE
9454	chr10	19513634	19514670	LTR
9455	chr10	19517083	19517875	LTR
9456	chr10	19521432	19522521	LINE
9457	chr10	19525068	19531486	LINE
9458	chr10	19533489	19545504	LINE
9459	chr10	19548204	19551784	SINE
9460	chr10	19554600	19557186	LINE
9461	chr10	19559902	19561228	LINE
9462	chr10	19563445	19564161	LTR
9463	chr10	19578816	19587140	LINE
9464	chr10	19590615	19592623	LINE
9465	chr10	19595280	19620317	LINE
9466	chr10	19632355	19634073	SINE
9467	chr10	19644796	19652724	LINE
9468	chr10	19666381	19669205	LINE
9469	chr10	19672293	19673096	SINE
9470	chr10	19678632	19678785	LINE
9471	chr10	19683898	19684801	SINE
9472	chr10	19695775	19696903	LTR
9473	chr10	19699436	19716299	LINE
9474	chr10	19721706	19731507	LINE
9475	chr10	19734120	19736271	LTR
9476	chr10	19738355	19738971	LINE
9477	chr10	19746791	19746940	unrepeat
9478	chr10	19755377	19758335	SINE
9479	chr10	19764536	19770467	LINE
9480	chr10	19777873	19780045	LTR
9481	chr10	19782132	19787460	LINE
9482	chr10	19798172	19799084	SINE
9483	chr10	19801238	19802092	SINE
9484	chr10	19833437	19841175	LINE
9485	chr10	19843744	19850004	LTR
9486	chr10	19855832	19857615	SINE
9487	chr10	19860800	19861308	SINE
9488	chr10	19867527	19869462	LINE
9489	chr10	19873798	19921146	LINE
9490	chr10	19929080	19956919	LINE
9491	chr10	19959010	19960707	SINE
9492	chr10	19962799	19963192	SINE
9493	chr10	19968387	19968756	LINE
9494	chr10	19970800	19971255	unrepeat
9495	chr10	19977123	19984423	LINE
9496	chr10	19986574	20011568	LINE
9497	chr10	20013891	20023659	LINE
9498	chr10	20025896	20027090	LINE
9499	chr10	20029957	20042008	LINE
9500	chr10	20044714	20051971	LINE
9501	chr10	20056923	20067685	LINE
9502	chr10	20069833	20082531	LINE
9503	chr10	20084703	20092542	LINE
9504	chr10	20101646	20108561	LINE
9505	chr10	20110592	20112956	LTR
9506	chr10	20117756	20118144	Simple_repeat
9507	chr10	20120964	20124131	LTR
9508	chr10	20126815	20127845	LINE
9509	chr10	20131089	20134885	LINE
9510	chr10	20139287	20140028	LINE
9511	chr10	20158983	20159281	OthersRepeat
9512	chr10	20161291	20162370	SINE
9513	chr10	20167253	20168770	LINE
9514	chr10	20203472	20203621	SINE
9515	chr10	20205683	20206776	LINE
9516	chr10	20211012	20212909	SINE
9517	chr10	20215490	20217522	LINE
9518	chr10	20221443	20223528	LINE
9519	chr10	20229089	20229986	Simple_repeat
9520	chr10	20247065	20249957	LINE
9521	chr10	20252142	20254061	LINE
9522	chr10	20262197	20263257	LINE
9523	chr10	20265582	20265826	unrepeat
9524	chr10	20271447	20278154	LINE
9525	chr10	20283184	20283890	SINE
9526	chr10	20290679	20291934	LINE
9527	chr10	20294533	20295111	LINE
9528	chr10	20297280	20303787	LINE
9529	chr10	20307273	20375175	LINE
9530	chr10	20379158	20389569	LINE
9531	chr10	20393009	20393337	LTR
9532	chr10	20395768	20413132	LINE
9533	chr10	20415552	20419921	LINE
9534	chr10	20423687	20423864	LINE
9535	chr10	20427136	20451034	LINE
9536	chr10	20457087	20457588	unrepeat
9537	chr10	20460213	20465295	LINE
9538	chr10	20471974	20480654	LINE
9539	chr10	20483071	20513538	LINE
9540	chr10	20515730	20539156	LINE
9541	chr10	20541722	20543009	LTR
9542	chr10	20545732	20594162	LINE
9543	chr10	20597089	20610961	LINE
9544	chr10	20613488	20624797	LINE
9545	chr10	20628330	20629464	OthersRepeat
9546	chr10	20632363	20673617	LINE
9547	chr10	20675973	20739353	LINE
9548	chr10	20741450	20752216	LINE
9549	chr10	20755227	20765366	LINE
9550	chr10	20769064	20769887	LINE
9551	chr10	20777835	20778737	LTR
9552	chr10	20795279	20796149	Simple_repeat
9553	chr10	20798235	20798384	unrepeat
9554	chr10	20809990	20810684	Simple_repeat
9555	chr10	20817284	20817739	unrepeat
9556	chr10	20821777	20822431	LINE
9557	chr10	20848385	20850905	LTR
9558	chr10	20895680	20897685	SINE
9559	chr10	20914909	20918320	LINE
9560	chr10	20921054	20924237	LINE
9561	chr10	20926587	20948795	LINE
9562	chr10	20954691	20955686	unrepeat
9563	chr10	20958763	20960793	Simple_repeat
9564	chr10	20962968	20968323	LINE
9565	chr10	20975125	20976935	LINE
9566	chr10	20983796	20985370	OthersRepeat
9567	chr10	20987467	20989781	LINE
9568	chr10	20992373	20993059	LTR
9569	chr10	20995134	20996527	unrepeat
9570	chr10	21000140	21000580	unrepeat
9571	chr10	21002824	21003301	Simple_repeat
9572	chr10	21017876	21028044	LINE
9573	chr10	21030958	21037169	LINE
9574	chr10	21040220	21046085	LINE
9575	chr10	21049849	21049998	unrepeat
9576	chr10	21053283	21067966	LINE
9577	chr10	21079303	21079524	SINE
9578	chr10	21081834	21099019	LINE
9579	chr10	21102950	21103478	LINE
9580	chr10	21106584	21110134	LINE
9581	chr10	21112225	21113581	OthersRepeat
9582	chr10	21132417	21132669	LINE
9583	chr10	21135445	21135762	unrepeat
9584	chr10	21148572	21149593	LTR
9585	chr10	21165165	21165971	OthersRepeat
9586	chr10	21181907	21183059	SINE
9587	chr10	21185937	21186471	LTR
9588	chr10	21194054	21195104	SINE
9589	chr10	21197250	21207752	LINE
9590	chr10	21209755	21210970	SINE
9591	chr10	21213843	21214694	Simple_repeat
9592	chr10	21221483	21235525	LINE
9593	chr10	21240843	21247284	LINE
9594	chr10	21263482	21263631	LTR
9595	chr10	21269149	21278141	LINE
9596	chr10	21282716	21283342	LTR
9597	chr10	21336886	21348063	LINE
9598	chr10	21351140	21353090	LTR
9599	chr10	21356764	21358245	LINE
9600	chr10	21375390	21375539	SINE
9601	chr10	21401453	21402955	LTR
9602	chr10	21410303	21411968	LTR
9603	chr10	21422354	21434438	LINE
9604	chr10	21436724	21439479	SINE
9605	chr10	21442792	21443942	LINE
9606	chr10	21454038	21458942	LTR
9607	chr10	21574476	21574772	LTR
9608	chr10	21578313	21579141	LINE
9609	chr10	21694474	21694623	unrepeat
9610	chr10	21696817	21704203	LINE
9611	chr10	21776898	21810603	LINE
9612	chr10	21819119	21859656	LINE
9613	chr10	21867363	21899763	LINE
9614	chr10	21922995	21923144	unrepeat
9615	chr10	21933608	21940503	LINE
9616	chr10	21973903	21974052	SINE
9617	chr10	21982906	21983623	LINE
9618	chr10	21985657	21986386	LINE
9619	chr10	22018656	22033612	LINE
9620	chr10	22035685	22037223	LINE
9621	chr10	22043254	22053503	LINE
9622	chr10	22055676	22057710	LINE
9623	chr10	22060577	22061259	LINE
9624	chr10	22063458	22066576	LINE
9625	chr10	22069368	22080682	LINE
9626	chr10	22095346	22098726	LINE
9627	chr10	22109190	22111046	LINE
9628	chr10	22117679	22122830	LINE
9629	chr10	22125973	22134506	LINE
9630	chr10	22137416	22138893	LINE
9631	chr10	22142606	22143321	LTR
9632	chr10	22146361	22169677	LINE
9633	chr10	22172281	22174021	LINE
9634	chr10	22213037	22213186	unrepeat
9635	chr10	22217438	22222806	LINE
9636	chr10	22225341	22225490	LTR
9637	chr10	22263232	22267297	LINE
9638	chr10	22269755	22269981	LINE
9639	chr10	22292009	22292392	LINE
9640	chr10	22380464	22381072	unrepeat
9641	chr10	22394786	22409848	LINE
9642	chr10	22447484	22455311	LINE
9643	chr10	22461342	22463903	SINE
9644	chr10	22465972	22467306	LINE
9645	chr10	22488645	22494841	LINE
9646	chr10	22498854	22501514	SINE
9647	chr10	22503879	22532052	LINE
9648	chr10	22535311	22539127	Simple_repeat
9649	chr10	22602293	22602442	SINE
9650	chr10	22612752	22613640	LINE
9651	chr10	22620754	22622501	LINE
9652	chr10	22633620	22634966	LINE
9653	chr10	22641346	22641894	SINE
9654	chr10	22644116	22644802	LINE
9655	chr10	22669895	22670070	unrepeat
9656	chr10	22691990	22694488	LINE
9657	chr10	22703039	22706547	LINE
9658	chr10	22725859	22732474	LINE
9659	chr10	22735556	22748630	LINE
9660	chr10	22754806	22756298	SINE
9661	chr10	22760137	22782651	LINE
9662	chr10	22786799	22786948	LINE
9663	chr10	22794069	22795751	LINE
9664	chr10	22798309	22801502	LTR
9665	chr10	22803922	22806826	SINE
9666	chr10	22809513	22813890	LINE
9667	chr10	22815940	22816615	LTR
9668	chr10	22827799	22829592	LTR
9669	chr10	22844814	22852914	LINE
9670	chr10	22855188	22958658	LINE
9671	chr10	23004189	23006128	LINE
9672	chr10	23010819	23015025	LINE
9673	chr10	23020942	23022789	LINE
9674	chr10	23064447	23065263	SINE
9675	chr10	23079145	23080060	LINE
9676	chr10	23091309	23091632	LTR
9677	chr10	23096496	23097439	LINE
9678	chr10	23100075	23101740	LINE
9679	chr10	23104097	23105254	LINE
9680	chr10	23139372	23140655	LINE
9681	chr10	23159795	23161267	LINE
9682	chr10	23229545	23231437	LINE
9683	chr10	23270284	23276730	LINE
9684	chr10	23334578	23336191	LTR
9685	chr10	23351738	23352186	LTR
9686	chr10	23354306	23357797	LINE
9687	chr10	23361262	23361667	unrepeat
9688	chr10	23373614	23373763	SINE
9689	chr10	23388228	23391700	LINE
9690	chr10	23406544	23406693	LTR
9691	chr10	23434908	23435440	LINE
9692	chr10	23511416	23511574	LINE
9693	chr10	23551454	23552258	LINE
9694	chr10	23572699	23573831	LINE
9695	chr10	23577245	23579656	LINE
9696	chr10	23581841	23583891	LINE
9697	chr10	23596610	23598931	LINE
9698	chr10	23601946	23602095	unrepeat
9699	chr10	23624948	23625097	unrepeat
9700	chr10	23762640	23763481	LINE
9701	chr10	23774918	23775333	unrepeat
9702	chr10	23856372	23856895	LINE
9703	chr10	23863849	23865687	LINE
9704	chr10	23879364	23881114	LINE
9705	chr10	23909819	23909968	LINE
9706	chr10	23920886	23921115	LTR
9707	chr10	23954010	23955093	SINE
9708	chr10	23970426	23974038	LINE
9709	chr10	23994334	23995106	unrepeat
9710	chr10	24041032	24041618	Simple_repeat
9711	chr10	24044423	24044768	unrepeat
9712	chr10	24066945	24069733	LINE
9713	chr10	24086078	24089766	LINE
9714	chr10	24092093	24095809	LINE
9715	chr10	24154265	24156136	LINE
9716	chr10	24158312	24160092	LINE
9717	chr10	24163077	24165264	LINE
9718	chr10	24177264	24184451	LINE
9719	chr10	24218518	24220025	SINE
9720	chr10	24224115	24224292	unrepeat
9721	chr10	24233104	24235735	LINE
9722	chr10	24241709	24248979	LINE
9723	chr10	24256062	24256222	unrepeat
9724	chr10	24262866	24300685	LINE
9725	chr10	24303272	24306384	LINE
9726	chr10	24309475	24310794	SINE
9727	chr10	24321614	24327517	LINE
9728	chr10	24334711	24338510	LINE
9729	chr10	24340564	24341829	SINE
9730	chr10	24355735	24358237	LINE
9731	chr10	24364783	24366824	SINE
9732	chr10	24369029	24374785	LINE
9733	chr10	24377187	24382835	LTR
9734	chr10	24388154	24388893	LINE
9735	chr10	24391335	24391484	SINE
9736	chr10	24394856	24395560	OthersRepeat
9737	chr10	24403314	24404054	LINE
9738	chr10	24407334	24418453	LINE
9739	chr10	24421150	24422160	LINE
9740	chr10	24442583	24444656	LINE
9741	chr10	24454539	24456222	SINE
9742	chr10	24461880	24463251	SINE
9743	chr10	24470136	24475212	LTR
9744	chr10	24477511	24480656	LTR
9745	chr10	24482978	24483809	LINE
9746	chr10	24524298	24524447	unrepeat
9747	chr10	24534433	24534582	unrepeat
9748	chr10	24570827	24571348	unrepeat
9749	chr10	24573987	24575827	LTR
9750	chr10	24674923	24680411	LINE
9751	chr10	24682823	24682972	SINE
9752	chr10	24686225	24687323	LINE
9753	chr10	24689550	24690873	LINE
9754	chr10	24698974	24700304	SINE
9755	chr10	24706990	24710912	LINE
9756	chr10	24732891	24734802	LINE
9757	chr10	24755816	24780489	LINE
9758	chr10	24782536	24783163	SINE
9759	chr10	24785574	24789137	SINE
9760	chr10	24791497	24799994	LINE
9761	chr10	24817640	24821856	LTR
9762	chr10	24824267	24826909	LINE
9763	chr10	24831986	24842623	LINE
9764	chr10	24845443	24846114	LTR
9765	chr10	24850456	24851687	LTR
9766	chr10	24862269	24864721	SINE
9767	chr10	24867464	24869636	LINE
9768	chr10	24871672	24875726	LINE
9769	chr10	24877799	24878584	SINE
9770	chr10	24881309	24940295	LINE
9771	chr10	24943529	24947960	LINE
9772	chr10	24963032	24964235	OthersRepeat
9773	chr10	24972674	24984421	LINE
9774	chr10	24998439	25008105	LINE
9775	chr10	25010431	25012207	LINE
9776	chr10	25035313	25045894	LINE
9777	chr10	25049046	25049195	SINE
9778	chr10	25051239	25069264	LINE
9779	chr10	25071631	25075558	LINE
9780	chr10	25093997	25104534	LINE
9781	chr10	25168639	25170156	OthersRepeat
9782	chr10	25296739	25296939	unrepeat
9783	chr10	25308233	25308996	LINE
9784	chr10	25357821	25359849	LINE
9785	chr10	25392267	25394226	LINE
9786	chr10	25449381	25449555	unrepeat
9787	chr10	25453014	25453163	LINE
9788	chr10	25547814	25548529	unrepeat
9789	chr10	25581986	25586304	LINE
9790	chr10	26039428	26040221	LINE
9791	chr10	26227537	26232793	LTR
9792	chr10	26276786	26278572	LINE
9793	chr10	26291599	26293104	unrepeat
9794	chr10	26296380	26299694	LTR
9795	chr10	26304557	26306945	LINE
9796	chr10	26309091	26311426	LTR
9797	chr10	26322165	26322367	unrepeat
9798	chr10	26326136	26328173	LTR
9799	chr10	26330846	26332611	LTR
9800	chr10	26335326	26345900	LINE
9801	chr10	26356222	26359056	LINE
9802	chr10	26368899	26399031	LINE
9803	chr10	26401251	26401654	LINE
9804	chr10	26403987	26407265	LINE
9805	chr10	26409346	26410866	LINE
9806	chr10	26413458	26434376	LINE
9807	chr10	26438271	26439593	Simple_repeat
9808	chr10	26441644	26444471	LINE
9809	chr10	26446671	26469252	LINE
9810	chr10	26476978	26477127	SINE
9811	chr10	26508196	26513958	LTR
9812	chr10	26517106	26517419	LINE
9813	chr10	26546513	26547918	LINE
9814	chr10	26550177	26551064	LINE
9815	chr10	26557733	26557882	unrepeat
9816	chr10	26568823	26573217	LINE
9817	chr10	26575579	26580485	LINE
9818	chr10	26625555	26628534	LINE
9819	chr10	26635554	26638276	LINE
9820	chr10	26641642	26643566	SINE
9821	chr10	26645893	26646452	unrepeat
9822	chr10	26782011	26782244	LTR
9823	chr10	26784270	26800772	LINE
9824	chr10	26802793	26808730	LINE
9825	chr10	26812303	26813720	LTR
9826	chr10	26816054	26817500	SINE
9827	chr10	26830206	26841199	LINE
9828	chr10	26852368	26852517	SINE
9829	chr10	26886948	26895595	LINE
9830	chr10	26908623	26910418	unrepeat
9831	chr10	26947055	26949909	LINE
9832	chr10	26952131	26952281	LTR
9833	chr10	26955398	26955558	Simple_repeat
9834	chr10	26965191	26966772	LINE
9835	chr10	26995730	26995884	LTR
9836	chr10	26998475	26998919	LTR
9837	chr10	27067848	27068368	LTR
9838	chr10	27071719	27072751	LINE
9839	chr10	27271526	27271802	SINE
9840	chr10	27278934	27281207	SINE
9841	chr10	27299744	27307065	LINE
9842	chr10	27322586	27326205	LINE
9843	chr10	27350019	27350284	Simple_repeat
9844	chr10	27387292	27394977	LINE
9845	chr10	27420403	27420977	LINE
9846	chr10	27423002	27425453	LTR
9847	chr10	27427755	27430070	LTR
9848	chr10	27486423	27487128	SINE
9849	chr10	27489759	27503208	LINE
9850	chr10	27626865	27628054	LINE
9851	chr10	27631046	27632464	LTR
9852	chr10	27635525	27636077	LINE
